No,News Title,Category
62744,Hospital was 'boring' for Cyrus,Entertainment
40236,Reese Witherspoon to Cara Delevingne -- How the **** Do You Pronounce Your  ...,Entertainment
58925,GM CEO Faces Congress Over Recalls,Technology
65295,Why This Is Chuck Rozanski's Last San Diego Comic Con After 42 Years,Entertainment
58880,Google Project Ara: Everything you need to know,Technology
61482,JJ Abrams Gives Fans A Chance To Be In 'Star Wars: Episode VII',Entertainment
48297,Lenovo Just Patented Their Own Version Of Google Glass,Technology
15976,Transformers turns into box office behemoth with $100m opening,Entertainment
33202,Japan will continue scientific whaling in Pacific: reports,Technology
2173,Number of Countries Searching for Flight 370 Doubles -- 2nd Update,Economy
60520,Watch CJ Harris Sing “American Woman” in American Idol 2014 Top 6 — April  ...,Entertainment
61959,"Will Ferrell, Chad Smith compete in drum-off on 'Tonight Show'",Entertainment
64463,Dancing With The Stars: Disney Is Fun - The Elimination Shocking,Entertainment
54964,Scientists Just Got the Lead Out of Solar Cells — with Tin,Technology
13201,Casey Kasem: A look back at the DJ's memorable career moments,Entertainment
27372,Tom Hanks And Steven Spielberg To Team Up Again For Cold War Movie,Entertainment
28686,Last Nokia phones sell sluggishly as loss widens,Technology
2491,Review: Microsoft Office for iPad is pretty and functional,Technology
12691,Construction of new Mars lander approved by NASA board,Technology
25763,HTC Hires Former Samsung Marketing Executive Paul Golden to Help Sell One  ...,Technology
33745,Kim Kardashian and Kanye West honeymoon in Ireland,Entertainment
18322,"Valeant, Ackman make $45.6B Allergan bid",Economy
24799,Candy Crush developer shares slide more than 13% on Wall Street,Economy
2079,"'Star Wars Episode 7' Movie Cast News and Plot Rumors: Harrison Ford, Mark  ...",Entertainment
983,Astronomers discover Earth-size 'diamond' in space,Technology
17519,'Girl Meets World' – IC Professor Cyndy Scheibe on How the TV World of 'Girl  ...,Entertainment
39186,"BNP, US prosecutors reportedly near settlement for US$9b",Economy
53398,Turkish director wins Palme D'Or at Cannes,Entertainment
19468,Oil: Price tops $104 on Ukraine fears,Entertainment
3116,`Midnight Rider` makers charged with involuntary manslaughter,Entertainment
42907,Harder to wow smartphone consumers with new models and that's okay  ...,Technology
55733,"'Noah' Review: Creative Interpretation Revitalizes the Bible Story, Will Spark  ...",Entertainment
59514,Zac Efron punched during a brawl in downtown LA,Entertainment
20834,Octo-mum protects her eggs for four-and-a-half years,Technology
2874,"'The Bachelorette' finale sex revelation shocks Andi Dorfman, live audience",Entertainment
31829,"Yep, That Leaked Video Was the Guardians of the Galaxy Post-Credits Scene",Entertainment
10719,See Kim Kardashian and Kanye West's Pre-Wedding Versailles Fireworks  ...,Entertainment
592,"Amazon Shopping, Camera & Smartwatches: New Wearable Technology Store  ...",Technology
30584,Detroit pension board OKs economic terms of proposed settlement,Economy
40358,Facebook's dinosaur privacy tool,Technology
6312,It's a Mistake to Rely on Russia's Space Shuttle | Don Brunell,Technology
25826,Google Acquires Songza App,Technology
52480,"UPDATE 1-Chrysler posts 1st-qtr loss, begins shipping 200 midsize",Economy
37729,Apple planning 'smart home' system debut: report,Technology
20364,Notes from WWE's Second Quarter 2014 Investor Conference Call,Technology
57794,Potato Salad Kickstarter Raises $15000,Entertainment
50257,"Apple May Be Launching 12-Inch MacBook, 4K iMac in October, Report Says",Technology
46568,Here's The First Shot From Teenage Mutant Ninja Turtles. Guess How Many  ...,Entertainment
53174,Reports Suggest Google Planning Acqusition of Twitch for $1 Billion,Technology
58561,Should a Mom Have Been Banned From Facebook for Posting This Photo?,Technology
22496,Bitcoin Will Struggle Without Government Backing – Fed's George,Economy
10813,'I'm not pregnant' reveals Glee star Lea Michele a day after she's spotted with  ...,Entertainment
16886,Coldplay tops Billboard chart with year's best sales week,Entertainment
34105,"Miley Cyrus, Lady Gaga and more stars who bare too much on social media",Entertainment
60150,Domino's Pizza France And Belgium Hacked,Technology
2062,"With eye on growth, China to boost urban residents to 60% of population by 2020",Economy
5340,"Stephen Arthuro Solis-Reyes ID'd as 'Heartbleed' Hacker, Arrested by Canadian  ...",Technology
15349,Gotham trailer: see the world before Batman begins,Entertainment
30897,"National news in brief, 4/13",Technology
5480,Andi Dorfman & Josh Murray Getting Married: 'The Bachelorette' Stars Talk  ...,Entertainment
46657,Apple Betting Tablet Boom Isn't Over,Technology
61202,"EUR/GBP Weekly Fundamental Analysis June 16 – 20, 2014 Forecast",Economy
1660,Sony highlights for E3: Project Morpheus & PlayStation TV,Technology
44289,Mila Kunis warns future fathers not to do this,Entertainment
47892,Barclays hires new remuneration chief to diffuse shareholder anger,Economy
22359,Who Is Going Home Tonight On American Idol 2014?,Entertainment
54218,Greece offers first long-term bond since 2010 at 4.95%,Economy
28333,IRS Says Bitcoin is Not a Currency for Tax Purposes,Economy
52101,Quebec filmmaker Xavier Dolan could be in running for top prize at Cannes,Entertainment
21134,Jay Leno tapped for Mark Twain Prize for American Humour,Entertainment
13059,Kristin Cavallari and Jay Cutler Welcome Second Son Jaxon Wyatt (PHOTO),Entertainment
6256,Monty Python's final circus: last show to be broadcast in 100 countries,Entertainment
14793,Game of Thrones' Season 4 Finale - What Did You Think?!,Entertainment
48881,"PlayStation 4 update adds video editor, strips HDCP",Technology
12824,Smartphone Manufacturers And Operators Agree To Anti-Theft Kill-Switch,Technology
41449,"2.4M More GM Vehicles Recalled Tuesday, Setting 13.6M Record",Economy
36517,Video: Protective mother bear saves tiny cub from busy road new The black bear  ...,Entertainment
5782,Forex - GBP/USD trims losses but remains under pressure,Economy
35238,"'Titanfall' Tops Software Sales for March, PS4 Tops Hardware",Technology
48337,Summer Of 'Sharknado',Entertainment
10267,Apple Hires Tag Heuer Sales Exec,Technology
24185,HP will cut between 11K-16K more jobs,Economy
35799,Apple Can't Lose Unless It Beats Itself,Technology
38335,Egypt's Electricity Bills Rise Starting July - Minister,Economy
15374,Beyonce-Jay-Z splitsville rumors continue,Entertainment
38074,FTC says operators of jerk.com deceived consumers,Economy
60961,"White House unveils effort to save bees, other insects vital to agriculture",Technology
13988,Xbox One Launches In 26 New Markets This September,Technology
59453,Scott D. Pierce,Entertainment
59784,Argentina won't make bond...,Economy
49888,DAILY BRIEFING Wall St. report,Economy
18107,"Facebook to beam Internet with drones, lasers",Technology
65337,US airlines rank lowest in satisfaction,Economy
62604,Salamanders shrink as mountain home heats up,Technology
14390,Drake Tricks Strangers Into Believing He's Filmed A Sex Tape While In Disguise  ...,Entertainment
30558,Did an impact knock the Moon on its side?,Technology
56714,Beyonce Shows Off Her A** To Promote More Ticket Sales For 'On The Run  ...,Entertainment
15118,"The Zacks Analyst Blog Highlights:American International Group, Chevron  ...",Technology
56272,Justin Bieber is Ready to 'Be A Better Person' Yea Right.,Entertainment
40658,Man arrested for raping teen at Keith Urban concert,Entertainment
47908,Heavy speculation: New Nexus under codename Flounder coming soon?,Technology
16515,Watch: 'Begin Again' with Keira Knightly & Mark Ruffalo in First Trailer,Entertainment
35719,"Change your passwords, eBay users: The site was hacked",Technology
46964,How the Dow Jones industrial average and other major indexes fared on Monday,Economy
54744,LaBeouf 'caught peeing on restaurant wall',Entertainment
53212,Chelsea Handler Wants Everyone to Know She's Looking for a Job,Entertainment
62713,Five Ways to Set Yourself Up for a Secure Retirement,Economy
18042,New and Noteworthy: Movies,Entertainment
64926,Photos: Tour the mansion Robert Pattinson bought with his 'Twilight' money,Entertainment
52924,Google Enhances Gmail Encryption Technology,Technology
59864,Samsung Electronics says second quarter operating profit likely fell 24.5 percent,Economy
16719,"Addappt 1.6 adds group messaging features, Android support",Technology
27698,This 'Breakup Letter' Describing What It's Like to Advertise on Facebook Is Brutal  ...,Technology
18860,"Stream: “Weird Al” Yankovic's new album, Mandatory Fun",Entertainment
59354,Amaya Gaming and PokerStars Announce $4.9 Billion Acquisition,Economy
35246,Warner Brothers announces Godzilla sequel,Entertainment
4764,"“Sorry, I'm Going To Have to Put You On Hold”: 9 Annoying Customer Service  ...",Technology
34754,Fiat: We're not talking merger with VW,Economy
7268,BP Whiting refinery spills 9 to 18 barrels of oil -Coast Guard,Economy
41714,Tori Spelling admits she missed Dean after affair and felt weak for it,Entertainment
47676,"Missing Malaysian plane not where 'pings' heard, Australia says",Economy
51707,Austin MotoGP: Lorenzo out to make amends,Technology
27691,Amazon Fire Phone Size Comparison,Technology
64593,Salesforce.com and Philips launch cloud-based professional healthcare platform,Economy
1480,Taylor Swift tops magazine's 'Money Makers' list,Entertainment
14268,Bank of Japan continues with monetary stimulus plan,Economy
60257,UPDATE: Samsung says patents developed by Google engineers,Technology
10351,"Cannes 2014: 'Winter Sleep,' 'Foxcatcher' take home big honors",Entertainment
58518,Amazon.com Price Target Raised to $425.00 at Cantor Fitzgerald (AMZN),Economy
64798,Alibaba's sales rose 66% in sales to $3.06 billion,Economy
11622,US Tsy's Over Yellen's 6-Month Comment,Economy
49086,Australian Carriers to Push Samsung Galaxy Note 2 Android 4.4 Kitkat OS  ...,Technology
47742,Jennifer Aniston Rumors: Former 'Friends' Star May Elope With Justin Theroux,Entertainment
56717,"Now that 'How I Met Your Mother' is over, will you watch the spin-off?",Entertainment
6435,"JK Rowling Has Written About Harry, Ron and Hermione as Adults",Entertainment
32060,Kanye West Trashes Annie Leibovitz for Bailing on His Wedding,Entertainment
26215,BlackBerry beats Wall Street expectations,Economy
15228,"Facebook buys Moves exercise diary app, service will live on",Technology
16718,Jessica Alba - Jessica Alba's The Honest Company Nears A $1 Billion In Just  ...,Economy
1178,IPO by Candy Crush maker beats Zynga valuation,Economy
20172,Microsoft-Nokia deal to close this April 25,Technology
52158,Morgan Freeman Explains Physics While Sucking On Helium,Entertainment
17927,JPMorgan Chase & Co. (NYSE:JPM): Is It The Time For Transition?,Economy
44346,"Bouygues SA share price down, confirms the increase of its bid for Vivendi's SFR  ...",Economy
33997,Microsoft Translation In Real-Time Over Skype,Technology
16755,"Macaulay Culkin's band, The Pizza Underground, booed off stage at Dot to Dot  ...",Entertainment
53762,Alex Trebek Named Longest-Running Game Show Host By Guinness World  ...,Entertainment
40249,Ann B. Davis of 'Brady Bunch' fame dies at age 88,Entertainment
64457,Samsung's dizzying array of tablet choices gets dizzier with Galaxy Tab S,Technology
36137,Honda Portugal recalls thousands of cars,Technology
1993,"WWE Network Hits 667K Subscribers In Six Weeks, But What Does The Future  ...",Technology
47771,'Mad Men' mixology,Entertainment
46084,Look! Miley Cyrus gets tattoo of dog,Entertainment
46283,Apple is in a plan to release the biggest ever iPad,Technology
1450,Oracle Wins Appeal in Java Copyright Fight With Google,Technology
4433,Lunchtime Links: Here's Yet Another Reason to Love Emma Stone and Andrew  ...,Entertainment
58582,"Lindt's Acquisition of Russell Stover Is a 'Good Thing,' Former Master Chocolatier  ...",Economy
2937,Tyrannosaurus Rex arrives via Fed Ex at Smithsonian Museum,Technology
27525,Gas hits $4 a gallon in California once again,Technology
52597,"Parade of GM recalls rolls on; 2.4M more vehicles - WBOC-TV 16, Delmarvas  ...",Economy
31868,3 Things for the Critics to Hate About Tesla Motors Inc. This Week,Technology
25782,'The Bachelor' 2014 Spoilers: Did Juan Pablo Get Engaged In The Season  ...,Entertainment
54591,Brent crude drops back,Economy
26203,Android Wear unveiled: LG G Watch and Moto 360 (pictures),Technology
50272,Zara in hot water over offensive t-shirt,Entertainment
63235,GoPro Shares Crushed After Earnings,Economy
19702,Mark Ruffalo reportedly blames Ben Affleck for ruining his friendship with  ...,Entertainment
39239,Microsoft generates solid revenue growth from core products,Economy
64976,India factory orders hit 3-month high,Economy
1355,Google: We're Building A Car With No Steering Wheel,Technology
65015,Target CEO's downfall sets bar for future data breaches,Economy
27480,Holy Week services in Franklin County,Entertainment
53714,BNP Paribas Paying $9bn and Pleads Guilty to Violating US Sanctions,Economy
43282,BOX OFFICE: 'Rio 2′ To Chase Out 'Captain America' For No. 1 At Box Office?,Entertainment
624,Samsung Galaxy S5 Mini Tipped to Sport a 4.47-inch Display,Technology
37304,Parker: Movie's reception is awash in religious intolerance,Entertainment
29063,Venture capitalist gets all the bitcoin,Economy
57316,Output of Indian Ambassador car halted,Economy
48868,Zendaya Coleman Drops Out of Starring in Aaliyah Biopic: Did She Make the  ...,Entertainment
43411,Rob Kardashian skipped Kim's wedding to Kanye West because of a family fight,Entertainment
57968,Rare fish found washed up on North Carolina beach,Technology
33129,Samsung Packs Tons Of Features And Specialized Content Into The Galaxy Tab  ...,Technology
40968,Pandora Media Given Average Recommendation of “Hold” by Analysts (NYSE:P),Economy
60174,"Johnny Winter, longtime ambassador of Texas blues, dies",Entertainment
19371,Spacewalkers Zip Through Tasks To Fix Broken Computer,Technology
49029,"Jack White makes history, releases 'fastest' single",Entertainment
43170,Shailene Woodley and 'Divergent' Cast Boyfriend Theo James Set to Film  ...,Entertainment
23394,BlackBerry Steps up Fightback with Indonesian Phone,Technology
11224,"China expresses ""strong dissatisfaction"" with US solar tariff",Economy
58792,Vodafone agrees €7.2 billion deal to buy Spain's Ono,Economy
4303,Jack White Announces New Album 'Lazaretto',Entertainment
5580,"Chris Brown's girlfriend, Karrueche Tran, disses Blue Ivy's hair",Entertainment
64738,Gas prices not keeping travelers at home,Economy
43510,FedEx Q4 Results Top View,Economy
27728,Bryan Singer confirms he won't be doing any X-Men promotion because... well  ...,Entertainment
45089,Sherri Shepherd leaving 'The View' after 7 years,Entertainment
63971,Microsoft: Xbox Live Outages 'Not A Titanfall Issue',Technology
16359,Fleetwood Mac Announces 2014 Reunion Tour With Christine McVie,Entertainment
54661,Microsoft to launch real-time translation for Skype by year end,Technology
9985,The Voice Live Shows return with solid performances and technical challenges,Entertainment
11238,Yellen signals tougher stance on banks,Economy
24109,A share-buying frenzy that defies logic,Economy
43513,Sacramento-area post offices closing earlier on tax deadline day,Economy
16899,"James Franco Explains Weird Instagram Activity, Provocative Selfies: ""It's What  ...",Entertainment
53891,Health credits may hurt tax refunds,Economy
53897,Indiana health overhaul enrollees praise new system,Economy
10077,Roger Ebert Gets the Two-Thumbs-Up Doc He Deserves,Entertainment
3427,Officials say jet nearly collided with drone,Economy
13090,Google Maps: Play Their Incredible Pokemon…,Technology
37679,Google Feathers its Nest with New Developer Program,Technology
987,"Readers weigh in on the national anthem, veterans and troops",Entertainment
25476,Should Nikki Ferrell Have Accepted Juan Pablo's Rose — But Not a Ring?,Entertainment
27374,Samsung Galaxy S5 Smartphone Reported as Difficult to Repair,Technology
63277,Rumor: Simon Pegg Has Filmed A Secret Role In 'Star Wars Episode VII',Entertainment
44638,India rejects pollution findings for New Delhi,Technology
836,5 Sky Events This Week: Mercury Rises while Green Giant Poses,Technology
34599,The Talker: 'Cosmos' makes its return,Technology
2648,Wal-Mart's new online tool shares others' prices,Economy
40576,'The View' prepares search for new hosts (w/video),Entertainment
13839,'Mad Men' premiere draws lowest season debut viewership since 2008,Entertainment
22881,Monty Python promise smut and laughs for reunion shows,Entertainment
59576,Wall Street Set For Firmer Open As Global Manufacturing Activity Encourages,Economy
34566,Robots scamming the little investors: book,Economy
36457,Wankel T. Rex Gets New Home at Smithsonian,Technology
10003,Supreme Court to take on Web's ability to cut cable TV cord,Entertainment
20196,Idina Menzel on John Travolta Flub: 'I've Only Benefited From It',Entertainment
34243,US EPA Response to the BP Whiting Oil ....,Economy
63577,Josh Elliott to depart 'Good Morning America',Entertainment
14154,Apple Eyeing for iPhone with “Super Resolution” Cameras,Technology
14036,"Climate Change Helped Genghis Khan Create the Mongol Empire, Researchers  ...",Technology
6979,'Batman v. Superman: Dawn of Justice' Casting Update: Jason Momoa  ...,Entertainment
33160,Objects Spotted After MH370 Search Shifts North,Economy
43090,Meet The New Female Thor!,Entertainment
26316,"Airbag recall: Honda, Nissan and Mazda",Technology
11973,Gwyneth Paltrow & Chris Martin Separate After 10 Years of Marriage,Entertainment
4161,EPA seeks comments on oil and gas fracking chemical disclosure,Economy
60543,Wu-Tang Clan makes single copy of new album,Entertainment
1498,Gas prices up last week in metro Savannah,Technology
30419,Muscle cars show their strength at New York Auto Show,Technology
15739,First Offical Shot Of Costumed Henry Cavill In Batman V Superman: Dawn Of  ...,Entertainment
59099,Lindsay Lohan Makes Another Awful Decision by Posing for Terry Richarson,Entertainment
20815,Pierce Brosnan Film “The November Man” Opens Wednesday,Entertainment
24168,Virgin Mobile Debuts Custom Data Plan for Mobile Phones,Technology
1769,"The-Dream Booked, Held For Felony Assault Of Lydia Nam; Singer-Songwriter  ...",Entertainment
46823,"Mad Men: ""The Monolith"" Review",Entertainment
39086,Lunar Eclipse To Bring 'Blood Moon' On April 15 (VIDEO),Technology
17614,Home News AT&T agrees to buy DirecTV in $48.5B deal,Economy
32677,Amazon gearing up to release a 3D smartphone in June?,Technology
31012,Microsoft's 'Patch Tuesday' security fixes bypass XP,Technology
51235,Heartbleed attack leaves a nasty headache,Technology
40828,A Few Things To Note On The Way To The ECB Meeting,Economy
31998,Is Philip Morris International's Guidance Cut Just the Beginning?,Economy
53734,Jennifer Love Hewitt - Jennifer Love Hewitt had 'sweet' wedding,Entertainment
20720,Beyonce teams with Jennifer Garner and Jane Lynch in campaign to urge girls to  ...,Entertainment
31753,Robert Downey Jr to support son post drug possession arrest,Entertainment
52396,"'Sherlock' Season 4 Spoilers: A 2015 Christmas Special in the Works, Hints  ...",Entertainment
52110,Game Of Thrones Finale: Why THAT Character Didn't Appear,Entertainment
27727,Pfizer Pushes Merger Ahead Of Chief's U.K. Appearance,Economy
208,Home / News / WATCH: Behind The Scenes Of Miley Cyrus' Bangerz Tour!,Entertainment
44845,Apple reportedly working on 12.9-inch iPad,Technology
43341,Toby Kebbell Will Play Doctor Doom in 'The Fantastic Four' Reboot,Entertainment
3146,BOND REPORT: Treasurys Retreat Ahead Of Big Week For Data,Economy
44660,Orlando Magic launches Google Glass technology,Technology
23336,Fitch Cuts Outlook on South Africa,Economy
13282,FDA Green Lights Intuitive Surgical's New Robotic Surgeon,Economy
45700,BNP braced for 'heavy penalty' over alleged sanctions breaches,Economy
2475,When All Else Fails Promise A $1B Cloud Investment - Cisco Chimes In,Technology
3913,"Apple reaches settlement in e-book price fixing case, report says",Technology
48811,"NASDAQ Composite Index closes up 43.23 points for the week, rising for the 3rd  ...",Economy
27680,Samsung launches Galaxy K Zoom,Technology
9274,Ford Tops Goal in United Way for Southeastern Michigan Campaign,Economy
17533,Seabed of jet hunt zone mostly flat with 1 trench,Economy
13509,Crown of Candy Crush maker King slips on first day of trading on Wall Street,Economy
63141,The US Dollar Continues to Underperform,Economy
777,High gas levels apparently ignored at Turkish mine,Economy
15443,Express Soars After Sycamore Says It Plans Takeover Offer (2),Economy
57401,"Review: 'Draft Day' entertains, but fails to escape the shadow of better efforts",Entertainment
61891,Maleficent Doesn't Have to Explain Her Wings to You (VIDEO),Entertainment
18940,Easter week services set,Entertainment
43243,Sony pulling the plug on hand-held PlayStation Portable (PSP) video game  ...,Technology
4197,US stocks tumble again,Economy
54160,European May car sales up 4.3 pct as volume brands beat premiums,Economy
31676,Monday is the deadline to sign up for Obamacare,Economy
14586,12 Funky Facts You Need To Know About James Brown's Biopic Get On Up,Entertainment
53764,"Microsoft, Apple rise on reports of Office for iPad",Technology
44036,Unemployment rates fall in 21 U.S. state last month,Economy
19867,"George Clooney sheds most eligible bachelor status, gives up serial romance for  ...",Entertainment
17122,'Mastermind' outfoxes 'G I R L' on Billboard 200,Entertainment
46405,Additional Moto 360 Designs Showing Different Bands,Technology
50898,Postal workers to protest USPS privatization at Clawson Staples store,Economy
11105,"New 'Jupiter Ascending' Trailer Features Bees, Toilet-Cleaning, and Channing  ...",Entertainment
58454,"​New York's Met Opera agrees to extend talks with labor unions, avoids lockout",Entertainment
51982,"10 Google Glass Myths, Translated",Technology
2755,Entertainment News from the AP Minaj at BET Awards: I was recently near death,Entertainment
1697,LG planning to revamp its recently launched 'G Watch',Technology
4234,US supreme court backs EPA plan to cut carbon emissions from power plants,Economy
53876,Can Apple Inc. (Nasdaq: AAPL) Stock Avoid the Microsoft Syndrome?,Technology
35805,IRS: Bitcoins can be taxed,Economy
32279,"Michael Jace, from TV's The Shield, charged with murder in wife's death",Entertainment
34231,"In The Arctic Ocean, Researchers Measure Waves The Size Of Houses",Technology
33617,"Early In The Weekend, ""22 Jump Street"" Moves Ahead Of ""How To Train Your  ...",Entertainment
44352,Mark Wahlberg Takes His Family to the Transformers: Age Of Extinction Premiere,Entertainment
13230,LG G2 Starts Receiving Android Kitkat 4.4.2 Update in India,Technology
24812,"Shailene Woodley and Jimmy Fallon Play Double Turtleneck Ping Pong, She  ...",Entertainment
16052,Gold Prices Still Under Pressure,Economy
43326,EUR/USD remains capped by 1.3685 after PMIs,Economy
21043,Are We Happy With Gareth Edwards Directing The Star Wars Spin-Off? [Poll],Entertainment
13176,London's roads go gay with rainbow crossing and pride bikes,Entertainment
20065,Is Coca-Cola's Executive Compensation All Wrong?,Economy
12358,Home»News»Entertainment»Officials: Reality TV star Benzino shot by nephew  ...,Entertainment
3966,Asiana Airlines crash in San Francisco blamed on overuse of autopilot,Economy
33561,Brad Pitt and Angelina Jolie teaming up for new film,Entertainment
855,"Selena Gomez Fires Manager Parents, Justin Bieber Unfairly Blamed?",Entertainment
42356,Officials say Obamacare website working well as deadline nears,Economy
19302,Euro Finally Weakens: Weekly Currency ETF Report,Economy
44431,Brent oil hits fresh 1-month low under $110 in 7-day slide,Economy
15962,Justin Bieber Cuddles Up To Model Yovanna Ventura,Entertainment
17061,Texas Instruments Incorporated: Texas Instruments named as a 2014 World's  ...,Economy
49608,A Brief History of Mad Men's Freddy Rumsen,Entertainment
65530,CFDA Awards 2014: what they wore,Entertainment
50725,Meet Female with a Beard - Drag Queen Conchita Wurst: Eurovision 2014 Most  ...,Entertainment
64018,ON THE BIG SCREEN,Entertainment
26468,America's Favorite Performance Car Line Expands in 2015,Technology
37084,"Apple Requests Injunction Against Samsung, Retrial on Damages",Technology
22854,Coalfield Residents Worry About New Regulations,Economy
16476,"Facebook goes down for five minutes, leaves world in agony",Technology
4151,Posted by Parvez Jabri,Economy
32368,Amazon unveils unlimited reading service for Kindle users,Technology
25337,Is the Cloud on Trial?,Entertainment
49856,Modern Family wins Best Comedy Series for the 5th year in a row,Entertainment
36768,MSFT – Is the New Surface Pro 3 Tablet a Game-Changer?,Technology
24921,'Candy Crush Saga' maker nears IPO that could value it at more than $7 billion,Economy
27687,Paul McCartney`s wife taking good care of him?,Entertainment
38722,Astronauts Review Robotics as Cygnus Closes in on Station,Technology
44589,Fed to continue with ultralow interest rate policy: Yellen,Economy
7416,Akron weekly gas update for Aug. 25,Economy
29467,Chipotle Prices on the Rise,Economy
9235,GWAR frontman Brockie dies at 50 (w/video),Entertainment
22706,Troopers gear up for 'Click It or Ticket' campaign,Technology
45524,"US Auto Sales Top Expectations, Show Healthy Progress",Economy
21647,"OKCupid founder defends Facebook, saying 'We've experimented on you too'",Technology
13010,EC steps in after Bulgarian bank run,Economy
32679,Captain America's Chris Evans: By No Means Am I Retiring From Acting,Entertainment
21685,Red Hat helps CERN discover the beginning of the universe,Technology
60129,"Lay Down Your Arms, The War Has Been Won",Entertainment
28410,T-Mobile Rhapsody Unradio Announced At Uncarrier Event,Technology
61171,"Chadwick Boseman, Dan Akroyd & Nelsan Ellis Masterfully Honor James Brown  ...",Entertainment
58171,Olivia Palermo stuns in shorts and a sweater on her wedding day,Entertainment
23911,Wu-Tang Clan will sell only a single copy of their new album,Entertainment
53179,Apple's September 9th Special Event begins to take shape with new iWatch rumors,Technology
29807,"American Apparel (APP) Founder, Former Chairman Charney Increases Stake to  ...",Economy
36185,Rigged Relations in the South China Sea,Economy
21435,Sean Combs reverts back to Puff Daddy for new album,Entertainment
16070,"PlayStation Network hit by DDoS attack, but now back up and running",Technology
18520,Fantastic Four Movie Brings In Toby Kebbell as Doctor Doom,Entertainment
49352,US judge Griesa to hold hearing in Argentina bondholder litigation,Economy
62291,Poor start to the year for City hedge funds,Economy
25539,Engineer: New Malaysia Plane Data 'Just Noise',Economy
50836,Alien: Isolation preorder DLC features film cast,Entertainment
11249,Nearly 400 mn people can use 'I'm a Voter' feature: Facebook,Technology
58238,"Press here, Mr Carney, for lower volatility?",Economy
53579,"Songza Joins Google, is an iTunes Radio Competition in the Future?",Technology
49165,Harrison Ford injured on the set of Star Wars,Entertainment
13078,Pharrell Williams joining 'The Voice',Entertainment
25004,First Trailer for 'The Hobbit: The Battle of the Five Armies' Hits the Web (Video),Entertainment
64765,"Nest wants anyone, even Apple, to start writing software for its products",Technology
63032,Many ATMs still running Windows XP: Microsoft,Technology
41891,Nas' 'Time Is Illmatic': Documentary Recounts The Making Of A Classic Hip-Hop  ...,Entertainment
11411,"Actress, civil rights activist Ruby Dee dead at 91",Entertainment
13140,Discovery Spikes 'Sons Of Guns' After “Serious And Horrific” New Charges  ...,Entertainment
47214,Matt Damon Takes ALS #IceBucketChallenge – With Toilet Water!,Entertainment
57659,'Orphan Black': Project LEDA History 101,Entertainment
42387,Police arrest 511 after big Hong Kong democracy rally,Economy
31232,AOL Q1 revenue rises 8% on higher advertisement sales,Economy
44117,Live version of 'Grease' coming to TV in 2015,Entertainment
27626,Yellen comments continue to weigh on Wall Street,Economy
48342,Fed's Lacker: Acceleration of economic growth? Not gonna happen,Economy
14826,"Star Wars Episode VII Already Shooting, We'll Soon Witness the Power of This  ...",Entertainment
48504,"Breakfast Topic: The Real Money Auction House is gone forever, will you miss it?",Technology
62009,An Ode To The Amazing Butts At The 2014 MTV VMAs (PHOTOS),Entertainment
19377,eBay Recommends Password Reset After Hacking Attack,Technology
1904,"iPhone 6 Rumors, What We Know So Far",Technology
30560,Launch of new Russian rocket aborted moments before blastoff,Technology
23330,"Twitter revenue more than doubles to $312M in Q2, monthly active users up 24  ...",Economy
58381,Should you fear the Heartbleed Bug?,Technology
3193,[WATCH] Piers Morgan ends show with one final anti-gun rant,Entertainment
62329,"'Dancing With the Stars' 2014: Amy Purdy, Meryl Davis & Candace Cameron  ...",Entertainment
14629,'Bears' a visual feast but too warm and cuddly,Entertainment
47446,"Danny Boyle, Leonardo DiCaprio may reteam for Steve Jobs movie",Entertainment
62316,Solange Addresses Jay Z Elevator Incident For The First Time,Entertainment
54842,"HTC's Big March 25 Reveal Is No Secret, but So What?",Technology
65082,"1 Dead, 4 wounded in Los Angeles shootout",Entertainment
56051,Sony's top executives to return bonuses: Nikkei,Economy
63144,Google posts Q1 2014 earnings with a $15.4 billion in revenue,Economy
27362,Google Announces New Glass Features Ahead of One-Day Sale to General Public,Technology
47580,Deutsche Bank Asks: What If Our Bearish EUR View Is Wrong?,Economy
22314,S.Korea's foreign currency deposits hit new high on rising yuan deposits,Economy
37637,France's BNP to pay $9bn in US sanctions case,Economy
32021,CBS Outdoor Shares Close Up on First Day of Trading,Economy
23593,Bitcoin exchange Mt. Gox finds $119 million in missing bitcoins,Economy
36929,3 hours ago 'Transformers' unearths $100M debut at box office,Entertainment
23866,A brief history of the alternate histories of the X-Men,Entertainment
6242,Jonah Hill: It was disgusting and hurtful for me to call photographer 'faggot',Entertainment
29243,WATCH: Duck Dynasty Star Phil Robertson In Homophobic Rant During Church  ...,Entertainment
26239,Kim Kardashian and Kanye West to renovate homes,Entertainment
27746,'Modern Family' wins Emmy for best comedy series,Entertainment
24178,Twitter buys data analytics partner Gnip for undisclosed sum | The Republic,Technology
25432,Texas Weekly Gas Price Update and Outlook,Technology
45098,Demi Lovato In 'Seventeen' — Bold Red Lips & Bright Purple Hair,Entertainment
25526,BMW eyes U.S. production hike in push for sales record,Economy
5139,Lithium Technologies Acquires Klout,Economy
56766,"'Consumers will enjoy realistic, yet stunning picture display on the Tab S'",Technology
64121,The pristine fossils of dinosaur found in Alaska,Technology
59898,The Day I Held Everything,Economy
43398,"Farewell, Christina Grimmie! Watch All of Her Performances (VIDEO)",Entertainment
