No,News Title,Category,News Title Indonesia
15624,All eyes on Target earnings report,Economy,Semua perhatian tertuju pada laporan pendapatan Target
30655,BB&T Bank Mortgage Rate Increases Thursday Mar 13,Economy,Suku Bunga KPR Bank BB&T Naik Kamis 13 Maret
18198,ECB's Constancio says has no target for April inflation number,Economy,Constancio dari ECB mengatakan tidak memiliki target untuk angka inflasi bulan April
54178,The History Behind 12 Great Weird Al Videos,Entertainment,Sejarah Dibalik 12 Video Aneh Yang Hebat
8547,"Finalists prepare for ""The Voice"" finale",Entertainment,"Finalis bersiap untuk final ""The Voice""."
26117,"Stephen Colbert pays visit to show he'll take over from David Letterman, says  ...",Entertainment,"Stephen Colbert berkunjung untuk menunjukkan bahwa dia akan mengambil alih dari David Letterman, kata ..."
47726,Chinese Ming dynasty cup sells for record amount,Entertainment,Piala Dinasti Ming Tiongkok terjual dengan harga rekor
13382,US economic policies an 'unmitigated disaster': Analyst,Economy,Kebijakan ekonomi AS merupakan 'bencana yang tidak tanggung-tanggung': Analis
24247,Has Google's reputation turned sour?,Technology,Apakah reputasi Google memburuk?
22027,Microsoft gains in the wake of unveiling Office for iPad,Technology,Microsoft mendapatkan keuntungan setelah meluncurkan Office untuk iPad
11387,"Jimmy Scott, hard-luck singer with a haunting voice, dies at 88",Entertainment,"Jimmy Scott, penyanyi nasib sial dengan suara yang menghantui, meninggal pada usia 88 tahun"
24293,DENVER - Denver-based Quiznos has filed for Chapter 11 bankruptcy protection  ...,Economy,DENVER - Quiznos yang berbasis di Denver telah mengajukan perlindungan kebangkrutan Bab 11 ...
60842,"The Zacks Analyst Blog Highlights:Apple, Pandora, Google, Microsoft and Sony",Technology,"Sorotan Blog Analis Zacks:Apple, Pandora, Google, Microsoft dan Sony"
3247,Apple loses court bid to block Samsung smartphones,Technology,Apple kalah dalam upaya pengadilan untuk memblokir ponsel pintar Samsung
34604,Reflections on Mount St. Helens eruption 34 years after blast,Technology,Refleksi letusan Gunung St. Helens 34 tahun setelah ledakan
61258,Ranking the Movie Villains of Spider-Man,Entertainment,Memberi Peringkat Penjahat Film Spider-Man
879,Government requests for Twitter data climb,Technology,Permintaan pemerintah untuk data Twitter meningkat
11376,App of the Week: RunKeeper's New Breeze App Tracks Your Steps,Technology,Aplikasi Minggu Ini: Aplikasi Breeze Baru RunKeeper Melacak Langkah Anda
22110,'Sons of Guns' Star Will Hayden Arrested for Violating His Daughter 'Almost Daily',Entertainment,Bintang 'Sons of Guns' Will Hayden Ditangkap karena Melanggar Putrinya 'Hampir Setiap Hari'
27904,VIDEO Emma Stone crushes Jimmy Fallon in epic lip sync battle,Entertainment,VIDEO Emma Stone mengalahkan Jimmy Fallon dalam pertarungan sinkronisasi bibir yang epik
57075,"New York City mayor loses Stanley Cup bet, to sing on Kimmel",Entertainment,"Walikota New York City kalah taruhan Piala Stanley, untuk bernyanyi di Kimmel"
28875,`Aaliyah` biopic put on hold as lead star Zendaya backs out,Entertainment,Film biografi `Aaliyah` ditunda karena bintang utamanya Zendaya mundur
21929,FBI conducting probe into Herbalife,Economy,FBI melakukan penyelidikan terhadap Herbalife
52067,Andi Dorfman Is Rooting For New 'Bachelor' Chris Soules To Find Love,Entertainment,Andi Dorfman Mendukung 'Sarjana' Baru Chris Soules Untuk Menemukan Cinta
40537,Google Inc (GOOG) Updates Glass With More Ram,Technology,Google Inc (GOOG) Memperbarui Kaca Dengan Lebih Banyak Ram
55519,Twitter Up On Analyst Upgrades And Appointment Of New CFO,Economy,Twitter Tentang Peningkatan Analis dan Penunjukan CFO Baru
25323,Home sales rose 1.3 percent in April,Economy,"Penjualan rumah naik 1,3 persen di bulan April"
27007,Miley Cyrus Not on Bus Gutted By Fire,Entertainment,Miley Cyrus Tidak Ada di Bus yang Dimusnahkan Oleh Api
59991,"eBay GMV Grows 11 Percent in First Quarter of 2014, Changes Ahead",Economy,"GMV eBay Tumbuh 11 Persen di Kuartal Pertama 2014, Ada Perubahan di Depan"
40509,A 2 Week Deadline To Clean Zeus And Cryptolocker. Really?,Technology,Batas Waktu 2 Minggu Untuk Membersihkan Zeus Dan Cryptolocker. Benar-benar?
58245,Jude Law - Jude Law gorged on cheeseburgers,Entertainment,Jude Law - Jude Law kenyang dengan burger keju
37367,UPDATE 1-Putin to discuss Ukraine with France's Hollande in Paris,Economy,UPDATE 1-Putin akan membahas Ukraina dengan Hollande Perancis di Paris
11194,Updated: Mountain of Dirt Suspected in Bridge Closure,Economy,Diperbarui: Gunung Kotoran Diduga Akibat Penutupan Jembatan
57274,Adam Levine Dyes Hair Bleach Blond (And We Have All the Details Straight from  ...,Entertainment,Adam Levine Mewarnai Rambut Pemutih Rambut Pirang (Dan Kami Memiliki Semua Detailnya Langsung dari ...
31795,Citigroup cuts 200 to 300 jobs - WSJ,Economy,Citigroup memangkas 200 hingga 300 pekerjaan - WSJ
28841,"Bradley Cooper Might Do More ""Indy"" Films - If He Replaces Harrison Ford As  ...",Entertainment,"Bradley Cooper Mungkin Akan Membuat Lebih Banyak Film ""Indy"" - Jika Dia Menggantikan Harrison Ford Sebagai ..."
58696,"Miley Cyrus' Home Burgled For A Second Time, What Was Taken?",Entertainment,"Rumah Miley Cyrus Dibobol Kedua Kalinya, Apa yang Diambil?"
36372,Mars mission gets kickstart,Entertainment,Misi Mars dimulai
18795,After 8 Years of Chelsea Lately Chelsea Handler Calls it Quits with E!,Entertainment,Setelah 8 Tahun di Chelsea Akhir-akhir ini Chelsea Handler Menyebutnya Berhenti dengan E!
53317,CW Reveals Full Flash Costume,Entertainment,CW Mengungkapkan Kostum Flash Penuh
54695,"Google Hangouts, Other Services Go Offline",Technology,"Google Hangouts, Layanan Lainnya Menjadi Offline"
22112,Watch: Anti-texting video makes a gut-wrenching point,Technology,Tonton: Video anti-kiriman pesan menyampaikan hal yang menyayat hati
52355,THE BACHELORETTE: AFTER THE FINAL ROSE RECAP & VIDEO,Entertainment,THE BACHELORETTE: SETELAH REKAP & VIDEO ROSE TERAKHIR
45999,Katherine Webb Engaged To AJ McCarron,Entertainment,Katherine Webb Bertunangan Dengan AJ McCarron
892,"GM delayed power steering recall despite thousands of complaints, documents  ...",Technology,"GM menunda penarikan kembali power steering meskipun ada ribuan keluhan, dokumen ..."
56381,WATCH Usher Slap Nicki Minaj On The Booty in VMAs Performance of “She  ...,Entertainment,TONTON Usher Menampar Nicki Minaj Pada Booty di Penampilan VMA “She ...
47054,Weekend Box Office: 'Spider-Man' has amazing opening,Entertainment,Box Office Akhir Pekan: 'Spider-Man' memiliki pembukaan yang luar biasa
34705,Review: 'The Purge: Anarchy' Is A Horror Film For Our Time,Entertainment,Ulasan: 'The Purge: Anarchy' Adalah Film Horor Di Zaman Kita
13052,"Hyundai Motor unveils two sedans in South Korea to take on BMW, Audi",Technology,"Hyundai Motor meluncurkan dua sedan di Korea Selatan untuk menghadapi BMW, Audi"
28465,Sour Candy: Weak King.Com IPO Robs Chairman And CEO Of Billionaire Status,Economy,Sour Candy: IPO King.Com yang Lemah Merampas Status Miliarder Ketua dan CEO
19399,Have Elin Nordegren and Lindsey Vonn become close friends?,Entertainment,Apakah Elin Nordegren dan Lindsey Vonn menjadi teman dekat?
42544,Malaysia says new search area still challenging,Economy,Malaysia mengatakan wilayah pencarian baru masih menantang
44055,"Why Zendaya Left Aaliyah Biopic: 'She Wants To Do It Right,' Source Says",Entertainment,"Mengapa Zendaya Meninggalkan Film Biopik Aaliyah: 'Dia Ingin Melakukannya dengan Benar,' Kata Sumber"
56111,Samsung Galaxy S5 Prime Confirmed? Recent Leaks Reveal S5 Variant With  ...,Technology,Samsung Galaxy S5 Prime Dikonfirmasi? Bocoran Terbaru Ungkap Varian S5 Dengan ...
31323,SanDisk to acquire Fusion-io for $1.1 billion to boost enterprise business,Economy,"SanDisk akan mengakuisisi Fusion-io senilai $1,1 miliar untuk meningkatkan bisnis perusahaan"
56916,L'Wren Scott leaves $9-million estate to Mick Jagger – and nothing to her siblings,Entertainment,L'Wren Scott mewariskan harta senilai $9 juta kepada Mick Jagger – dan tidak meninggalkan apa pun kepada saudara-saudaranya
19491,The Evolution of Everything in One Handy Simulation,Technology,Evolusi Segalanya dalam Satu Simulasi Praktis
51192,Local 'The Voice' singer moves onto the live shows,Entertainment,Penyanyi lokal 'The Voice' pindah ke pertunjukan live
32082,Easter service will be on Elmer beach,Entertainment,Kebaktian Paskah akan diadakan di pantai Elmer
20564,Schmidt reportedly visits Cuba to promote Internet access,Technology,Schmidt dilaporkan mengunjungi Kuba untuk mempromosikan akses Internet
36120,Md.'s bumpy health insurance enrollment period ends,Economy,Masa pendaftaran asuransi kesehatan bergelombang Md. berakhir
45403,Solar System's Edge Redefined,Technology,Tepian Tata Surya Didefinisikan Ulang
7694,HP To Eliminate Up to 16000 More Positions,Economy,HP Untuk Menghilangkan Hingga 16000 Posisi Lebih
39821,Billboard To Crown Jennifer Lopez With 'Icon Award',Entertainment,Billboard Akan Menobatkan Jennifer Lopez Dengan 'Icon Award'
7260,US comedy star John Pinette found dead,Entertainment,Bintang komedi AS John Pinette ditemukan tewas
32949,WORLD WIDE WEB State of the Internet: What Security Pros Need To Know,Technology,WEB WORLD WIDE Keadaan Internet: Yang Perlu Diketahui Para Ahli Keamanan
46978,Indie 'Old Fashioned' Sets Up David v. Goliath With '50 Shades' In Theaters  ...,Entertainment,Indie 'Old Fashioned' Menyiapkan David v. Goliath Dengan '50 Shades' Di Bioskop ...
16656,NVIDIA Corporation (NVDA) news: Nvidia details next-gen GPU platform  ...,Technology,Berita NVIDIA Corporation (NVDA): Nvidia merinci platform GPU generasi berikutnya ...
14368,Google bankrolling Samsung in Apple court battle,Technology,Google membiayai Samsung dalam pertarungan pengadilan Apple
15477,"Centre for Art and Media, Karlsruhe: Replica of van Gogh's ear on display in  ...",Entertainment,"Pusat Seni dan Media, Karlsruhe: Replika telinga van Gogh dipajang di ..."
20206,'Fast & Furious 7′: Production To Start Up Without Paul Walker,Entertainment,"""Fast & Furious 7′: Produksi Dimulai Tanpa Paul Walker""."
44559,Facebook Acquires Oculus VR,Technology,Facebook Mengakuisisi Oculus VR
64096,Mila Kunis Reveals Plans to Have Natural Birth,Entertainment,Mila Kunis Ungkap Rencana Melahirkan Secara Alami
39164,Countdown 2 'Sharknado 2': Your Two-Day (!!!) Warning Celebrates the  ...,Entertainment,Hitung Mundur 2 'Sharknado 2': Peringatan Dua Hari Anda (!!!) Merayakan ...
48361,"Social Media Today: WhatsApp Responds, Fave People Test, & Paper Content",Technology,"Media Sosial Hari Ini: Respons WhatsApp, Tes Orang Favorit, & Konten Kertas"
42444,Kim Kardashian reveals she's been 'sickened' by racism in personal essay,Entertainment,Kim Kardashian mengungkapkan dia 'muak' dengan rasisme dalam esai pribadinya
50299,'Conscious uncoupling' sounds like so much fun,Entertainment,'Pelepasan secara sadar' kedengarannya sangat menyenangkan
40901,"Sebastian Stan, Captain America 's Winter Soldier, Comes Out of the Cold",Entertainment,"Sebastian Stan, Prajurit Musim Dingin Captain America, Keluar dari Kedinginan"
9065,"Stocks to Watch: Express, OpenTable, Priceline",Economy,"Saham yang Perlu Diperhatikan: Express, OpenTable, Priceline"
3318,Chrome OS Soon To Get “Offline Mode” For Google Play Movies,Technology,"Chrome OS Segera Mendapatkan ""Mode Offline"" Untuk Google Play Film"
55585,EBay reports Q1 loss on tax charge,Economy,EBay melaporkan kerugian Q1 atas biaya pajak
35994,Four-Year-Old Rescued From Mud and Debris After Mudslide,Entertainment,Anak Usia Empat Tahun Diselamatkan Dari Lumpur dan Puing Setelah Longsor
17985,Bloody Bloody Andrew Lincoln,Entertainment,Andrew Lincoln yang Berdarah Berdarah
60201,Beyoncé Remembers Michael Jackson on 5-Year Death Anniversary,Entertainment,Beyoncé Mengenang Michael Jackson pada Peringatan 5 Tahun Kematiannya
43039,AT&T tells US lawmakers DirecTV deal is not Comcast/Time Warner,Economy,AT&T mengatakan kepada anggota parlemen AS bahwa kesepakatan DirecTV bukanlah Comcast/Time Warner
52298,LG G Watch shipment notifications hitting buyers' inboxes,Technology,Notifikasi pengiriman LG G Watch masuk ke kotak masuk pembeli
12308,"Kardashian, West to wed May 24",Entertainment,"Kardashian, West akan menikah pada 24 Mei"
64541,"Review: 'Heaven' tells story of faith, but not without questions",Entertainment,"Ulasan: 'Surga' bercerita tentang iman, namun bukan tanpa pertanyaan"
51226,Intel raises Q2 expectations,Economy,Intel meningkatkan ekspektasi Q2
15076,"Nexus 5 vs. Samsung Galaxy S4 – Comparison of Design, Dimensions, Display  ...",Technology,"Nexus 5 vs Samsung Galaxy S4: Perbandingan Desain, Dimensi, Tampilan ..."
15498,Colbert Report Joke Leads To Sincere #CancelColbert Campaign,Entertainment,Lelucon Laporan Colbert Mengarah ke Kampanye #CancelColbert yang Tulus
51772,Samsung shows off Simband watch as platform for multiple health sensors,Technology,Samsung memamerkan jam tangan Simband sebagai platform untuk berbagai sensor kesehatan
11302,The Kardashian klan take Paris by storm as they enjoy family day out ahead of  ...,Entertainment,Klan Kardashian menggemparkan Paris saat mereka menikmati hari keluarga menjelang ...
31770,iPhone 5s vs. iPhone 6,Technology,iPhone 5s vs iPhone 6
47394,How Walmart Is Taking Advantage of Amazon-Hachette Book Feud,Economy,Bagaimana Walmart Memanfaatkan Perseteruan Buku Amazon-Hachette
30213,Bowe Bergdahl movie in the works?,Entertainment,Film Bowe Bergdahl sedang dikerjakan?
39420,"'Duck Dynasty' patriarch Phil Robertson slams 'homosexual offenders,' media in  ...",Entertainment,"Patriark 'Duck Dynasty' Phil Robertson mengecam 'pelanggar homoseksual', media di ..."
45854,EUR/USD shrugs off below-consensus eurozone CPI inflation,Economy,EUR/USD mengabaikan inflasi IHK zona euro yang di bawah konsensus
13899,An Image of the Purported Amazon Smartphone Leaked,Technology,Gambar Smartphone Amazon yang Diduga Bocor
44086,Bank of America earnings down 43 percent as litigation costs explode,Economy,Pendapatan Bank of America turun 43 persen karena melonjaknya biaya litigasi
32760,Most need not worry about tax deadline,Economy,Sebagian besar tidak perlu khawatir tentang batas waktu pajak
17619,"Europe warns Google, Samsung on phone patent abuse",Technology,Eropa memperingatkan Google dan Samsung atas penyalahgunaan paten ponsel
63145,"Adam Levine revealed doing ""Begin Again"" pro bono",Entertainment,"Adam Levine mengungkapkan melakukan ""Begin Again"" secara pro bono"
54098,'Sponge Out of Water' trailer: Sponge Bob is coming to the big screen,Entertainment,Trailer 'Sponge Out of Water': Sponge Bob akan hadir di layar lebar
35928,Express Channeling J. Crew Implies at Least 67 Percent Buyout Premium,Economy,Penyaluran Ekspres J. Crew Menyiratkan Setidaknya 67 Persen Pembelian Premium
12491,More than 41M expected to travel during Independence Day holiday,Economy,Lebih dari 41 juta orang diperkirakan akan melakukan perjalanan selama liburan Hari Kemerdekaan
29584,"Yellen defends easy Fed policies, cites labour slack",Economy,"Yellen membela kebijakan Fed yang longgar, dengan alasan kendurnya tenaga kerja"
62627,Google buys music playlist generator Songza,Technology,Google membeli pembuat playlist musik Songza
26129,"Review: Seth Rogen, Zac Efron wage intergenerational warfare in rowdy  ...",Entertainment,"Ulasan: Seth Rogen, Zac Efron mengobarkan perang antargenerasi secara gaduh ..."
20642,"Outkast reunite, headline Coachella festival",Entertainment,"Reuni outkast, tajuk utama festival Coachella"
38630,The Fed nears its day of reckoning,Economy,The Fed mendekati hari perhitungannya
43071,"(Photo : Getty Images) Nicki Minaj ""disses"" Iggy Azalea, prompts TI ""cheating  ...",Entertainment,"(Foto : Getty Images) Nicki Minaj ""membenci"" Iggy Azalea, mendorong TI ""menyontek ..."
33098,Netflix CEO Calls for Stronger Rules on Handling Web Traffic (1),Technology,CEO Netflix Menyerukan Aturan yang Lebih Kuat dalam Menangani Lalu Lintas Web (1)
59038,Raw data: Steve Job's 2010 'Holy War with Google' memo,Technology,Data mentah: Memo 'Perang Suci dengan Google' Steve Job tahun 2010
37977,Tech firms write to US FCC to oppose 'net neutrality' plan,Technology,Perusahaan teknologi menulis surat kepada FCC AS untuk menentang rencana 'netralitas bersih'
41805,Bitcoins are Property Not Money - US IRS,Economy,Bitcoin adalah Properti Bukan Uang - IRS AS
52954,Sofia Vergara reportedly dating Joe Manganiello just 6 weeks after splitting from  ...,Entertainment,Sofia Vergara dikabarkan berkencan dengan Joe Manganiello hanya 6 minggu setelah berpisah dari ...
913,"Call for ""urgent action"" on climate as UN panel meets in Japan",Technology,Menyerukan “tindakan segera” terhadap iklim saat panel PBB bertemu di Jepang
30953,"Bitcoins to be Considered Property, Not Currency",Economy,"Bitcoin Dianggap Properti, Bukan Mata Uang"
51362,"UPDATE 1-Toyota to launch China-made Corolla, Levin hybrids in 2015",Economy,"UPDATE 1-Toyota akan meluncurkan Corolla, Levin hybrid buatan China pada tahun 2015"
8710,Gas prices fall 2 cents per gallon in Rhode Island to average $3.70,Technology,"Harga gas turun 2 sen per galon di Rhode Island menjadi rata-rata $3,70"
8672,R&B singer Womack mourned,Entertainment,Penyanyi R&B Womack berduka
47718,Weekend box office: 'Neighbors' unseats Spidey to top box office,Entertainment,Box office akhir pekan: 'Neighbours' menggeser Spidey ke puncak box office
57260,Samsung Galaxy Alpha to be metal Galaxy S5?,Technology,Samsung Galaxy Alpha menjadi Galaxy S5 logam?
10924,Brent Steady On Rare Positive Chinese Data,Economy,Brent Stabil Karena Data Positif Tiongkok yang Langka
52640,"Union Pacific railroad to release 1Q earnings report Thursday, discuss impact of  ...",Economy,"Union Pacific Railway akan merilis laporan pendapatan kuartal pertama pada hari Kamis, membahas dampak ..."
24586,"Kate O'Mara, star of 'Dynasty,' dies at 74",Entertainment,"Kate O'Mara, bintang 'Dynasty,' meninggal pada usia 74 tahun"
20871,"Pippa Middleton Talks Duchess Of Cambridge, Prince George And Life In The  ...",Entertainment,"Pippa Middleton Berbicara Tentang Duchess Of Cambridge, Pangeran George Dan Kehidupan Di ..."
22977,City Attorney Puts the Kibosh on Parking Apps,Economy,Jaksa Kota Menempatkan Kibosh pada Aplikasi Parkir
49791,Obama: Missing Malaysian jet a 'top priority',Economy,Obama: Hilangnya jet Malaysia adalah 'prioritas utama'
40243,Visionary or looney? Zuckerberg on spending spree,Technology,Visioner atau bodoh? Zuckerberg sedang belanja besar-besaran
41515,"Lily Tomlin, Jane Fonda reunite for new Netflix comedy series",Entertainment,"Lily Tomlin, Jane Fonda bersatu kembali untuk serial komedi Netflix baru"
17199,US Patent Office cancels Washington Redskins trademark,Economy,Kantor Paten AS membatalkan merek dagang Washington Redskins
8950,U.S. auto sales maintain healthy pace in June,Economy,Penjualan mobil AS mempertahankan laju yang sehat di bulan Juni
5255,EUR/USD points to consolidation – Danske Bank,Economy,EUR/USD mengarah ke konsolidasi – Danske Bank
21455,Harrison Ford to miss eight weeks of filming,Entertainment,Harrison Ford melewatkan delapan minggu syuting
25035,The new Apple iMac is cheaper but with less muscle. Should you buy?,Technology,Apple iMac baru lebih murah tetapi tidak terlalu kuat. Haruskah Anda membeli?
60721,Apple to Launch New 16 GB Model,Technology,Apple Akan Meluncurkan Model Baru 16 GB
51706,HBO Comes to Amazon Instant Video,Entertainment,HBO Hadir di Amazon Video Instan
58715,World Wrestling Entertainment (WWE) Stock Slides After WrestleMania 30,Technology,Saham World Wrestling Entertainment (WWE) Merosot Setelah WrestleMania 30
28899,Taco Bell introduces breakfast and takes direct aim at a big competitor,Economy,Taco Bell memperkenalkan sarapan dan langsung membidik pesaing besar
18246,'Reading Rainbow' gets hand from MacFarlane,Entertainment,'Reading Rainbow' didapat dari MacFarlane
32003,Gold prices flat in Asia with all eyes on the Fed,Economy,Harga emas datar di Asia dan semua perhatian tertuju pada The Fed
50100,"Mia Rose Frampton Talks 'Tammy', Melissa McCarthy & Music!",Entertainment,"Mia Rose Frampton Berbicara tentang 'Tammy', Melissa McCarthy & Musik!"
4863,Apple releases iOS 7.1 - Exchange administrators applaud (or not),Technology,Apple merilis iOS 7.1 - Administrator Exchange bertepuk tangan (atau tidak)
44693,"Michaels Companies Inc. : The Michaels Companies, Inc. Announces Pricing of  ...",Economy,"Michaels Companies Inc. : The Michaels Companies, Inc. Mengumumkan Harga ..."
5241,PG&E Pipeline Blast Charges Explode With $1B Indictment,Economy,Biaya Ledakan Pipa PG&E Meledak Dengan Dakwaan $1 Miliar
56177,Black Rock Creek golfers take the ALS ice bucket challenge,Entertainment,Pegolf Black Rock Creek mengikuti tantangan ember es ALS
31241,Retailer hikes minimum wage,Economy,Pengecer menaikkan upah minimum
7523,Emirates to buy worth $56 billion from Boeing,Economy,Emirates akan membeli senilai $56 miliar dari Boeing
39383,Divergent sequel split into two movies,Entertainment,Sekuel divergen dipecah menjadi dua film
12509,Nate Silver straddles both ends of the 'best and worst jobs' list (Video),Economy,Nate Silver berada di kedua ujung daftar 'pekerjaan terbaik dan terburuk' (Video)
10907,Rumor: YouTube Acquires Twitch In $1 Billion Deal,Technology,Rumor: YouTube Mengakuisisi Twitch Dalam Kesepakatan $1 Miliar
15617,Report: Microsoft's Got a Selfie Phone (Bad!) and a Premium Lumia (Good!),Technology,Laporan: Microsoft Punya Ponsel Selfie (Buruk!) dan Lumia Premium (Bagus!)
6697,Office for iPhone and Android Available for Free,Technology,Office untuk iPhone dan Android Tersedia Gratis
52809,"Sunday, March 30, 2014: The Walking Dead",Entertainment,"Minggu, 30 Maret 2014: The Walking Dead"
18126,Why do zebras have stripes? New research offers answer. (+video),Technology,Mengapa zebra belang? Penelitian baru menawarkan jawabannya. (+video)
62854,"Honda, Nissan recall over 2m cars on airbag risk",Technology,"Honda, Nissan menarik lebih dari 2 juta mobil karena risiko kantung udara"
42107,UPDATE 3-US justices show little support for Aereo TV in copyright fight,Entertainment,UPDATE 3-Hakim AS menunjukkan sedikit dukungan untuk Aereo TV dalam perjuangan hak cipta
21114,Iraq files complaint against Turkey over Kurd oil exports,Economy,Irak mengajukan keluhan terhadap Turki atas ekspor minyak Kurdi
14456,"'Gabo', an Influence 'All Over The Planet'",Entertainment,"'Gabo', Pengaruh 'Di Seluruh Planet'"
17282,Rob Kardashian Wasn't Even Invited to North West's Birthday Party?,Entertainment,Rob Kardashian Bahkan Tidak Diundang ke Pesta Ulang Tahun North West?
34849,"Nirvana, Kiss lead Rock Hall of Fame",Entertainment,"Nirvana, Kiss memimpin Rock Hall of Fame"
52814,No Justice at the US DOJ,Economy,Tidak Ada Keadilan di DOJ AS
38392,Cameron Diaz bares all in upcoming comedy movie 'Sex Tape',Entertainment,Cameron Diaz memperlihatkan semuanya dalam film komedi mendatang 'Sex Tape'
21284,AT&T Could Buy DIRECTV Today,Economy,AT&T Dapat Membeli DIRECTV Hari Ini
40366,Another McDonald's Closed by Russian Watchdog,Economy,McDonald's Lain Ditutup oleh Pengawas Rusia
7690,Depp tries to design Amber Heard's ring,Entertainment,Depp mencoba mendesain cincin Amber Heard
1608,Beyoncé & Jay Z Are Touring Together!!!! Get Deets On Their 20-Stadium  ...,Entertainment,Beyonce & Jay Z Sedang Tur Bersama!!!! Dapatkan Deet Di 20 Stadion Mereka ...
38972,Shia LaBeouf has reportedly been banned from a restaurant after he was caught  ...,Entertainment,Shia LaBeouf dilaporkan dilarang masuk restoran setelah dia tertangkap ...
13301,Argentina President Blasts US Bank 'Extortion' of Developing Nations,Economy,Presiden Argentina Kecam 'Pemerasan' Bank AS terhadap Negara Berkembang
39749,T-Mobile: FTC Charges 'Unfounded and Without Merit',Technology,T-Mobile: FTC Menagih 'Tidak Berdasar dan Tidak Berdasar'
32186,Drake Pulls Out Of Wireless,Entertainment,Drake Keluar dari Nirkabel
54962,Sherri Shepherd's First Husband Now Fighting For Custody Of Their Son,Entertainment,Suami Pertama Sherri Shepherd Kini Memperjuangkan Hak Asuh Putranya
47672,EXCLUSIVE! The Justin Bieber Vs. Orlando Bloom Brawl Brought To Life– In  ...,Entertainment,EKSKLUSIF! Justin Bieber Vs. Perkelahian Orlando Bloom Dihidupkan– Dalam ...
35444,The first trailer for Gone Girl looks appropriately eerie,Entertainment,Trailer pertama Gone Girl terlihat sangat menakutkan
48473,The BatteryBox promises to double your MacBook Air's battery life,Technology,BatteryBox menjanjikan masa pakai baterai MacBook Air dua kali lipat
63427,Facebook's mood-manipulation experiment may be under investigation in UK  ...,Technology,Eksperimen manipulasi suasana hati Facebook mungkin sedang diselidiki di Inggris ...
7684,Ohio Gas Prices Up to Start Work Week,Technology,Harga Gas Ohio Hingga Minggu Mulai Bekerja
36179,Bank of America Reaches $9.5B Mortgage Settlement With FHFA,Economy,"Bank of America Mencapai Penyelesaian Hipotek $9,5 Miliar Dengan FHFA"
51447,"President Obama Releases Proclamation for LGBT Pride Month, Will Hold White  ...",Technology,"Presiden Obama Keluarkan Proklamasi Bulan Kebanggaan LGBT, Akan Gelar White ..."
31648,GE Q2 Profit Jumps 13 Percent,Economy,Laba GE Q2 Melonjak 13 Persen
9629,Medicare finances improve,Economy,Keuangan Medicare membaik
47025,"SC unemployment rate falls for 8th straight month, dipping to 6.4 percent in  ...",Economy,"Tingkat pengangguran SC turun selama 8 bulan berturut-turut, turun menjadi 6,4 persen di ..."
12129,New authors may be the losers as publishing titans clash,Economy,Penulis-penulis baru mungkin akan menjadi pihak yang dirugikan ketika para raksasa penerbitan berbenturan
39267,Yahoo! (YHOO) Estimates Unchanged at Wells Fargo After Alibaba Files F-1,Economy,Yahoo! (YHOO) Perkiraan Tidak Berubah di Wells Fargo Setelah Alibaba Mengajukan F-1
53501,Ryan and Rachel's on-set war,Entertainment,Perang di lokasi syuting antara Ryan dan Rachel
47476,Fewer Americans are without health insurance,Economy,Lebih sedikit orang Amerika yang tidak memiliki asuransi kesehatan
3589,Seatbelt campaign underway,Technology,Kampanye sabuk pengaman sedang berlangsung
53022,'DWTS' Charlie White Had The Best First Dance Of All Time,Entertainment,'DWTS' Charlie White Menampilkan Tarian Pertama Terbaik Sepanjang Masa
29846,Toyota slams worker threats at south Indian auto plant,Economy,Toyota mengecam ancaman pekerja di pabrik mobil India selatan
61850,Camera Maker GoPro Sets Sights On $100M IPO,Economy,Pembuat Kamera GoPro Mengincar IPO $100 Juta
544,"Pamela Anderson: I Was Gang-Raped, Molested as a Child",Entertainment,"Pamela Anderson: Saya Diperkosa Berkelompok, Dianiaya Saat Kecil"
412,US orders rear cameras for new cars,Technology,AS memesan kamera belakang untuk mobil baru
23973,Remember Kim Kardashian's Tress Stress? The Vogue Cover Star Now Admits  ...,Entertainment,Ingat Stres Rambut Kim Kardashian? Bintang Sampul Vogue Kini Akui...
37586,OkCupid urges boycott of Mozilla over CEO's gay marriage views,Technology,OkCupid mendesak boikot Mozilla atas pandangan CEO tentang pernikahan gay
56261,Coca-Cola Outlook Remains Cautious,Economy,Coca-Cola Outlook Tetap Berhati-hati
31011,Ranking the #FirstTweet from each of the 4 major local sports teams,Technology,Memberi peringkat #FirstTweet dari masing-masing 4 tim olahraga lokal utama
7174,The Other Woman (2014),Entertainment,Wanita Lain (2014)
61712,Once Upon a Time season finale recap: Journey to the Past,Entertainment,Rekap akhir musim Once Upon a Time: Perjalanan ke Masa Lalu
17288,Yahoo to launch YouTube rival this summer,Technology,Yahoo akan meluncurkan saingan YouTube musim panas ini
9915,'Scandal' recap: The big explosion in the season finale isn't in the church,Entertainment,Rekap 'Skandal': Ledakan besar di akhir musim tidak terjadi di gereja
34070,Fantastic Four Reboot: Fox Casts Toby Kebbell as Doctor Doom,Entertainment,Fantastic Four Reboot: Fox Memainkan Toby Kebbell sebagai Doctor Doom
21990,Kim Kardashian postpones North West's birthday bash,Entertainment,Kim Kardashian menunda pesta ulang tahun North West
18738,PlayStation is Coming to China,Technology,PlayStation Akan Hadir di Tiongkok
