No,News Title,Category,News Title Indonesia
46388,"E-commerce in social media is ""inevitable""",Technology,E-commerce di media sosial “tidak bisa dihindari”
27556,NZ Dollar Extends Rise Against Majors,Economy,Dolar Selandia Baru Memperpanjang Kenaikan Terhadap Mata Uang Utama
7395,"Matthew Weiner Reveals Nothing About ""Mad Men"" at PaleyFest",Entertainment,"Matthew Weiner Tidak Mengungkapkan Apa Pun Tentang ""Orang Gila"" di PaleyFest"
10529,"Apple, Comcast buddying up on streaming TV service?",Technology,"Apple, Comcast berteman dengan layanan TV streaming?"
44750,Apple and Samsung to renew patent battle,Technology,Apple dan Samsung akan memperbarui pertarungan paten
44741,Kim Kardashian's Leather Dress Is Pre-Wedding Shopping Perfection,Entertainment,Gaun Kulit Kim Kardashian Adalah Kesempurnaan Belanja Pra-Pernikahan
51727,Not as long as she's around,Entertainment,Tidak selama dia ada
65335,Godzilla: Less Is More For The Best Monster Bash In Ages,Entertainment,Godzilla: Lebih Sedikit Lebih Baik Untuk Pesta Monster Terbaik Sepanjang Masa
44850,VIDEO: First Look - James Franco Directs New Drama CHILD OF GOD,Entertainment,VIDEO: Tampilan Pertama - James Franco Menyutradarai Drama Baru CHILD OF GOD
63987,Johnny Depp trades the guy-liner for a girly diamond engagement ring!,Entertainment,Johnny Depp menukar pria itu dengan cincin pertunangan berlian yang feminin!
19849,Rogers & WWE announce 10-year broadcast & online agreement,Technology,Rogers & WWE mengumumkan perjanjian siaran & online selama 10 tahun
14473,Zebra buys Motorola business for $3.5bn,Economy,"Zebra membeli bisnis Motorola seharga $3,5 miliar"
56061,PF Chang's says credit and debit card data was breached,Economy,PF Chang mengatakan data kartu kredit dan debit telah dibobol
53391,Fields Takes On The Top Position At Ford Motor Company (F),Economy,Fields Mengambil Posisi Teratas Di Ford Motor Company (P)
57643,"David Letterman gets visit from his successor, Stephen Colbert",Entertainment,"David Letterman mendapat kunjungan dari penggantinya, Stephen Colbert"
45596,Internet reacts to Jay-Z's elevator attack,Entertainment,Internet bereaksi terhadap serangan elevator Jay-Z
54734,Mt. Gox CEO's blog goes blank after alleged hack,Economy,Blog CEO Mt. Gox menjadi kosong setelah dugaan peretasan
59673,Molson Coors' Sharp's Brewery Atlantic Pale Ale,Entertainment,Pabrik Bir Atlantic Pale Ale milik Molson Coors
9933,Ice influence will prevent some cold spells,Technology,Pengaruh es akan mencegah beberapa musim dingin
56760,The four big economic messages from Yellen's Congressional testimony,Economy,Empat pesan ekonomi besar dari kesaksian Yellen di Kongres
64186,Miley Cyrus Crying At The VMAS — Was This The Best Moment Of The Show?,Entertainment,Miley Cyrus Menangis Di VMAS — Apakah Ini Momen Terbaik Pertunjukannya?
30937,Court of Appeals rules towns can ban fracking activity,Economy,Pengadilan Banding memutuskan bahwa kota dapat melarang aktivitas fracking
21606,Ikea Raising Minimum Wage for Thousands of US Workers,Economy,Ikea Menaikkan Upah Minimum untuk Ribuan Pekerja AS
42782,Music on Grounds will be Friday at Sam Houston Schoolhouse,Economy,Music on Grounds akan diadakan pada hari Jumat di Sam Houston Schoolhouse
979,"Versailles and Valentino host Kardashian, West, friends and family amid  ...",Entertainment,"Versailles dan Valentino menjadi tuan rumah bagi Kardashian, West, teman dan keluarga di tengah ..."
35647,ECB's Mersch: No acute risk of deflation,Economy,"Mersch, ECB: Tidak Ada Risiko Deflasi Akut"
50686,"Avril Lavigne's Ex Deryck Whibley Hospitalized Due to ""Hard Boozing,"" Quits  ...",Entertainment,"Mantan Avril Lavigne Deryck Whibley Dirawat Di Rumah Sakit Karena ""Minuman Keras"", Berhenti ..."
48251,"Cars running Android Auto coming later this year, says Google",Technology,"Mobil yang menjalankan Android Auto akan hadir akhir tahun ini, kata Google"
29515,"Oberyn Martell, The Mountain Gregor Cleagane: Game of Thrones Season 4  ...",Entertainment,"Oberyn Martell, Gunung Gregor Cleagane: Game of Thrones Musim 4 ..."
4229,Toyota suspends plant operations in India after labor unrest,Economy,Toyota menangguhkan operasi pabrik di India setelah kerusuhan buruh
60238,'Guardians' rallies summer box office with $11.2 mln opening night,Entertainment,"'Guardians' meraih box office musim panas dengan $11,2 juta pada malam pembukaan"
8713,Terry Crews new host of 'Millionaire' game show,Entertainment,Terry Crews pembawa acara baru acara permainan 'Millionaire'
54622,BOJ's Iwata: Yen will appreciate if only Japan has deflation,Economy,"Iwata, BOJ: Yen akan terapresiasi jika hanya Jepang yang mengalami deflasi"
62493,Piers Morgan signs off with gun-control plea,Entertainment,Piers Morgan menandatangani permohonan pengendalian senjata
56218,London Report: Morrisons forecast and plans for cuts at Barclays lift FTSE,Economy,Laporan London: Perkiraan Morrison dan rencana pemotongan di Barclays mengangkat FTSE
19219,How Tina Fey And Bryan Cranston Helped Jon Hamm Say Goodbye To 'Mad Men',Entertainment,Bagaimana Tina Fey dan Bryan Cranston Membantu Jon Hamm Mengucapkan Selamat Tinggal Pada 'Orang Gila'
58089,Facebook page uplifts young cancer victim,Economy,Halaman Facebook mengangkat semangat korban kanker muda
27949,"Review: Windows smartphone boasts some nifty features, but apps lack lingers",Technology,"Ulasan: Ponsel pintar Windows menawarkan beberapa fitur bagus, namun aplikasinya kurang bertahan"
48232,Russian dashboard cameras capture bright blue fireball over city of Murmansk,Technology,Kamera dasbor Rusia menangkap bola api biru terang di atas kota Murmansk
36867,Daily FX Analysis,Economy,Analisis FX Harian
11484,Dow Jones industrial average slumps 200 points as US corporate earnings  ...,Economy,Rata-rata industri Dow Jones merosot 200 poin karena pendapatan perusahaan AS ...
46589,"US home sales fall, but consumer confidence touches six-year..",Economy,"Penjualan rumah di AS turun, namun kepercayaan konsumen menyentuh angka enam tahun."
397,"TV ratings: CBS tops night with 'Big Brother,' 'Big Bang Theory'",Entertainment,"Rating TV: CBS menduduki puncak malam dengan 'Big Brother', 'Big Bang Theory'"
9131,'Unsafe speed' cited in probe of crash that killed actor Paul Walker,Entertainment,'Kecepatan tidak aman' dikutip dalam penyelidikan kecelakaan yang menewaskan aktor Paul Walker
53222,Kim Kardashian and Kanye West switch tuxedos and lace for matching 'Just  ...,Entertainment,Kim Kardashian dan Kanye West mengganti tuksedo dan renda untuk serasi 'Just ...
3521,Ind. bill would require nutritional standards - WDRB 41 Louisville News,Economy,RUU India akan mewajibkan standar nutrisi - WDRB 41 Louisville News
51181,NVIDIA GTX Titan Z Has 5760 Cores,Technology,NVIDIA GTX Titan Z Memiliki 5760 Core
52751,Power Rangers Relaunch,Entertainment,Peluncuran Kembali Power Rangers
11653,San Francisco orders parking spot auction app to cease-and-desist,Economy,San Francisco memerintahkan penghentian dan penghentian aplikasi lelang tempat parkir
17908,Rice industry extremely disappointed at exclusion from Japan trade agreement,Economy,Industri beras sangat kecewa dengan pengecualian dari perjanjian perdagangan Jepang
13188,Twitter names former Goldman executive Noto as CFO,Economy,Twitter menunjuk mantan eksekutif Goldman Noto sebagai CFO
53479,"Neil Young's Pono hits Kickstarter at $200, audiophiles clamor to get on board",Entertainment,"Pono karya Neil Young mencapai Kickstarter dengan harga $200, para audiofil bersemangat untuk ikut serta"
12834,49ers' Kaepernick responds on Twitter to investigation in alleged suspicious  ...,Economy,Kaepernick 49ers menanggapi di Twitter untuk penyelidikan atas dugaan mencurigakan ...
43993,Twitter offers SMS alternative after Turkey ban,Economy,Twitter menawarkan alternatif SMS setelah larangan Turki
62979,Will Beyonce Be a Bridesmaid in Kim Kardashian's Wedding? — Report,Entertainment,Akankah Beyonce Menjadi Pengiring Pengantin di Pernikahan Kim Kardashian? - Laporan
46211,"Josh Freed: In today's wired world, it's hard to escape being spied upon",Technology,"Josh Freed: Di dunia kabel saat ini, sulit untuk menghindari mata-mata"
45802,Fast and Furious 7 will use body doubles for Paul Walker scenes,Entertainment,Fast and Furious 7 akan menggunakan tubuh ganda untuk adegan Paul Walker
23269,"Nasdaq clipped by high-flyers; Dow, S&P end up on Ukraine hopes",Economy,"Nasdaq terpotong oleh saham-saham papan atas; Dow, S&P berakhir karena harapan Ukraina"
49679,Peaches Geldof's funeral date set,Entertainment,Tanggal pemakaman Peaches Geldof telah ditetapkan
57047,Sofia Vegara & Fiancé Nick Loeb Have Split Again,Entertainment,Sofia Vegara & Tunangan Nick Loeb Telah Berpisah Lagi
24049,"Nas kicks off Tribeca with documentary, concert",Entertainment,"Nas memulai Tribeca dengan film dokumenter, konser"
34612,Jay Z announces Made in America festival will come to Los Angeles,Entertainment,Jay Z mengumumkan festival Made in America akan hadir di Los Angeles
16437,Justin Bieber sparks rumours of new romance,Entertainment,Justin Bieber memicu rumor percintaan baru
186,China sends ships to evacuate workers from Vietnam,Economy,Tiongkok mengirimkan kapal untuk mengevakuasi pekerja dari Vietnam
27569,Twitter COO Ali Rowghani Exits Company: 'It's Been An Amazing Ride',Economy,COO Twitter Ali Rowghani Keluar dari Perusahaan: 'Ini Perjalanan yang Luar Biasa'
56652,GM Performance News: General Motors to Recall 2.4 Million Additional Vehicles  ...,Economy,"Berita Kinerja GM: General Motors Akan Menarik Kembali 2,4 Juta Kendaraan Tambahan ..."
21064,'Planes: Fire & Rescue' is the one that needs to be saved,Entertainment,'Pesawat: Api & Penyelamatan' adalah salah satu yang perlu diselamatkan
62439,SAC Capital portfolio manager Michael Steinberg jailed for insider trading,Economy,Manajer portofolio SAC Capital Michael Steinberg dipenjara karena perdagangan orang dalam
1497,Microsoft insists it plays by rules,Technology,Microsoft bersikeras bahwa mereka bermain sesuai aturan
37202,Hot Car Deal – Save 23% on Volkswagen Jetta,Technology,Penawaran Mobil Menarik – Hemat 23% untuk Volkswagen Jetta
31734,Daddy longleg spiders once had four eyes,Technology,Laba-laba berkaki panjang ayah dulunya mempunyai empat mata
62545,Kiefer Sutherland responds to Freddie Prinze Jr.'s criticism,Entertainment,Kiefer Sutherland menanggapi kritik Freddie Prinze Jr
12084,"Kelly Rowland is Pregnant, Ruby Dee Passes Away at 91, Mila Kunis Spills All  ...",Entertainment,"Kelly Rowland Hamil, Ruby Dee Meninggal di Usia 91, Mila Kunis Menumpahkan Semua ..."
54531,Why Did TI and Floyd Mayweather Get In A Fight?,Entertainment,Mengapa TI dan Floyd Mayweather Bertengkar?
52718,The Class of 2014 Just Made History In the Worst Imaginable Way,Economy,Angkatan 2014 Baru saja Membuat Sejarah Dengan Cara Terburuk yang Dapat Dibayangkan
57102,Episode VII will not use EU storylines.,Entertainment,Episode VII tidak akan menggunakan alur cerita UE.
21521,"Xbox One demand surges in the US, but PS4 still tops June",Technology,"Permintaan Xbox One melonjak di AS, tetapi PS4 masih berada di puncak bulan Juni"
7810,AOL.com Article - GM prepares to recall some Cruze sedans with Takata air bags,Technology,Artikel AOL.com - GM bersiap untuk menarik kembali beberapa sedan Cruze dengan kantung udara Takata
57959,I'm going to get pregnant really soon: Kim Kardashian,Entertainment,Saya akan segera hamil: Kim Kardashian
39590,"Android L Does have a Battery Percentage, Although it does involve a  ...",Technology,"Android L Memang Memiliki Persentase Baterai, Meski Melibatkan ..."
3133,Allegations of sexual harassment at Comic-Con convention,Entertainment,Tuduhan pelecehan seksual di konvensi Comic-Con
47759,"Mid-Day Report: Euro Staying in Range after Disappointing PMIs, Aussie Stays  ...",Economy,"Laporan Tengah Hari: Euro Tetap Dalam Kisaran setelah PMI Mengecewakan, Aussie Tetap ..."
18576,"UPDATE 1-Russia's Lavrov warns of ""fratricidal war"" in Ukraine",Economy,"PEMBARUAN 1-Lavrov Rusia memperingatkan ""perang saudara"" di Ukraina"
15197,Colin Firth is a top super spy AND an Asian magician flirting with Emma Stone,Entertainment,Colin Firth adalah mata-mata super top DAN pesulap Asia yang menggoda Emma Stone
21053,Russia and China Sign Mega Gas Deal Worth $400 Billion,Economy,Rusia dan Tiongkok Menandatangani Kesepakatan Besar Gas Senilai $400 Miliar
24062,"'Bigfoot' hair samples undergo DNA analysis: Big mammals, yes. Bigfoot, no.",Technology,"Sampel rambut 'Bigfoot' menjalani analisis DNA: Mamalia besar, ya. Kaki besar, tidak."
8075,Update Schedule For The HTC Sense 6 UI Gets Leaked,Technology,Jadwal Pembaruan UI HTC Sense 6 Bocor
51356,Galaxy Note 4 to sport 12MP image-stabilising camera?,Technology,Galaxy Note 4 akan menggunakan kamera penstabil gambar 12MP?
13084,LG Optimus G Pro updated to Android 4.4 on AT&T,Technology,LG Optimus G Pro diperbarui ke Android 4.4 di AT&T
6421,NSA hijacked criminal botnets for spying,Technology,NSA membajak botnet kriminal untuk memata-matai
26415,Uncertainty persists as health-care deadline approaches,Economy,Ketidakpastian terus berlanjut seiring dengan semakin dekatnya batas waktu layanan kesehatan
47734,Jennifer Lawrence Reveals How She Makes It Work With Boyfriend Nicholas Hoult,Entertainment,Jennifer Lawrence Mengungkap Bagaimana Dia Berhasil Dengan Pacarnya Nicholas Hoult
33341,US Treasury announces Ally Financial IPO,Economy,Departemen Keuangan AS mengumumkan IPO Ally Financial
42999,'How I Met Your Mother' coming to an end,Entertainment,'Bagaimana Aku Bertemu Ibumu' akan segera berakhir
1528,Russian Evgeniy Bogachev sought over cybercrime botnet,Technology,Evgeniy Bogachev dari Rusia mencari botnet kejahatan dunia maya
55325,Ron Howard to Direct Beatles Doc,Entertainment,Ron Howard untuk Mengarahkan Beatles Doc
52726,The Bachelorette contestant dies,Entertainment,Kontestan Bachelorette meninggal
56934,Deadline Is ObamaCare's “Mission Accomplished” Moment,Economy,Batas Waktu Adalah Momen “Misi Tercapai” ObamaCare
22553,Nikhil Arora's Review - How To Train Your Dragon 2,Entertainment,Ulasan Nikhil Arora - Cara Melatih Naga Anda 2
23241,"Social Security Chief: Women Live Longer, So They Should Save Early",Economy,"Kepala Jamsostek: Perempuan Hidup Lebih Lama, Jadi Harus Menabung Sejak Dini"
457,"Beyoncé, Jay Z Make Surprise Appearances at Coachella",Entertainment,"Beyoncé, Jay Z Membuat Penampilan Kejutan di Coachella"
25032,Galaxy Tab S review: The Samsung tablet,Technology,Ulasan Galaxy Tab S: Tablet Samsung
58569,Wednesday Morning Business Brief,Economy,Ringkasan Bisnis Rabu Pagi
18407,Eminem & Rihanna Announce 'The Monster' Tour Dates,Entertainment,"""Eminem & Rihanna Mengumumkan Tanggal Tur 'The Monster'""."
5738,Dollar falls versus yen,Economy,Dolar melemah terhadap yen
53463,Both iPhones AND the iWatch now said to arrive September 9,Technology,Baik iPhone DAN iWatch kini dikatakan akan tiba pada 9 September
45612,U.S. Regulators Examining Departures at Mortgage Registry,Economy,Regulator AS Memeriksa Keberangkatan di Pendaftaran Hipotek
322,Germany's RWE starts reverse-flow natural gas deliveries to Ukraine | The  ...,Economy,RWE Jerman memulai pengiriman gas alam aliran balik ke Ukraina | ...
44364,Xbox One June update revealed,Technology,Pembaruan Xbox One bulan Juni terungkap
15495,Johnny Depp subpoenaed to testify in a murder trial,Entertainment,Johnny Depp dipanggil untuk bersaksi dalam sidang pembunuhan
4673,Applications For Unemployment Benefits Dip,Economy,Permohonan Tunjangan Pengangguran Dip
27125,It's tug-of-war Wednesday on Wall...,Economy,Ini tarik-menarik pada hari Rabu di Wall...
24055,First Look At The Flash's Costume: Grant Gustin Rocks The Maroon And Gold Suit,Entertainment,Tampilan Pertama Kostum The Flash: Grant Gustin Mengguncang Setelan Maroon Dan Emas
45204,Explosive Weekend For Michael Bay,Entertainment,Akhir Pekan yang Eksplosif Untuk Michael Bay
36573,Fiat Recalling more than 18000 2014 Fiat 500Ls,Technology,Fiat Menarik Kembali lebih dari 18.000 Fiat 500L 2014
41247,5SOS album debuts at No.1 in US,Entertainment,Album 5SOS debut di No.1 di AS
23046,Shia LaBeouf Reportedly Checks Into Rehab Facility After Arrest,Entertainment,Shia LaBeouf Dilaporkan Masuk ke Fasilitas Rehabilitasi Setelah Penangkapan
36250,Kate Middleton Spends Time with Children of Addicted Parents,Entertainment,Kate Middleton Menghabiskan Waktu bersama Anak-anak dari Orang Tua yang Kecanduan
63498,Boyhood: Patricia Arquette Talks Momhood and Armpits,Entertainment,Masa Kecil: Patricia Arquette Berbicara tentang Keibuan dan Ketiak
46213,Wal-Mart Strikes A Deal With Wild Oats To Sell Cheaper Organic Foods,Economy,Wal-Mart Membuat Kesepakatan Dengan Wild Oats Untuk Menjual Makanan Organik yang Lebih Murah
25048,Aereo's Supreme Court Defeat: The Winners and The Losers,Technology,Kekalahan Mahkamah Agung Aereo: Pemenang dan Pecundang
57231,Batman finally gets a badass Batmobile in Arkham Knight trailer,Entertainment,Batman akhirnya mendapatkan Batmobile keren di trailer Arkham Knight
57804,Microsoft launches Office 365 Personal for Rs 330 per month,Technology,Microsoft meluncurkan Office 365 Personal seharga Rs 330 per bulan
33376,"As WinXP death looms, Microsoft releases its operating system SOURCE CODE  ...",Technology,"Saat kematian WinXP semakin dekat, Microsoft merilis sistem operasinya KODE SUMBER ..."
42068,"Director, 2 more indicted in Allman movie train crash",Entertainment,"Sutradara, 2 orang lagi didakwa dalam kecelakaan kereta film Allman"
62290,Amazon Unveils Its 3D Fire Smartphone,Technology,Amazon Meluncurkan Smartphone Api 3D-nya
30273,Review: No reason '22 Jump Street' should work - but it does,Entertainment,Ulasan: Tidak ada alasan '22 Jump Street' bisa berfungsi - tetapi berhasil
54789,Erykah Badu awkwardly crashes TV news liveshot by trying to kiss reporter,Entertainment,Erykah Badu dengan canggung membuat siaran langsung berita TV dengan mencoba mencium reporter
48566,Lana Del Rey tops UK album chart with Ultraviolence,Entertainment,Lana Del Rey menduduki puncak tangga album Inggris dengan Ultraviolence
28953,THE SOCIAL NETWORK,Technology,JARINGAN SOSIAL
22799,North Korea brands new Hollywood comedy an 'act of war',Entertainment,Korea Utara menyebut komedi Hollywood baru sebagai 'aksi perang'
38644,Apple in talks with Comcast to allow 'special treatment' for streaming-TV,Technology,Apple sedang dalam pembicaraan dengan Comcast untuk mengizinkan 'perlakuan khusus' untuk TV streaming
47910,Taylor Swift named Billboard`s `Top Money Maker`,Entertainment,Taylor Swift menobatkan Billboard sebagai `Pembuat Uang Teratas`
62324,"Microsoft bills new Surface tablet as laptop-killer, aiming at Apple",Technology,"Microsoft menyebut tablet Surface baru sebagai pembunuh laptop, menargetkan Apple"
22326,Facebook is reportedly building a new Snapchat competitor,Technology,Facebook dilaporkan sedang membangun pesaing Snapchat baru
31043,"Twitter Pushing DOJ, FBI To Let It Disclose More Info on National Security  ...",Technology,Twitter Mendorong DOJ dan FBI Membiarkannya Mengungkapkan Lebih Banyak Info tentang Keamanan Nasional ...
65166,Sushma takes up Immigration Bill issue with Kerry,Economy,Sushma membahas masalah RUU Imigrasi dengan Kerry
44206,Transformers: Age of Extinction (2014),Entertainment,Transformers: Zaman Kepunahan (2014)
55996,Justin Bieber attempted robbery investigation DROPPED 'because there's no  ...,Entertainment,Investigasi Percobaan Perampokan Justin Bieber DIHENTIKAN 'karena tidak ada ...
29999,Report: YouTube to Buy Twitch For $1Billion,Technology,Laporan: YouTube Akan Membeli Twitch Seharga $1 Miliar
62379,New Photon-Photon Collider Revolutionizes Making Matter from Light in Lab  ...,Technology,Photon-Photon Collider Baru Merevolusi Pembuatan Materi dari Cahaya di Lab ...
5693,"'Bears' Is Gorgeous, Family Friendly",Entertainment,"'Beruang' Cantik, Ramah Keluarga"
21229,Strike halts 900 Lufthansa flights new German airline Lufthansa says it has  ...,Economy,Pemogokan menghentikan 900 penerbangan Lufthansa Maskapai penerbangan baru Jerman Lufthansa mengatakan telah ...
23410,Movie Review: Ebert documentary reveals a man fully immersed in 'Life Itself',Entertainment,Ulasan Film: Film dokumenter Ebert mengungkapkan seorang pria yang sepenuhnya tenggelam dalam 'Life Itself'
39852,Market gives BNP benefit of doubt on US fallout,Economy,Pasar memberi BNP keuntungan dari keraguan terhadap dampak AS
46714,Laggardly Dow crosses 17000 milestone,Economy,Laggardly Dow melewati angka 17.000
63472,Justin Bieber gets inked 40000 feet in the air,Entertainment,Justin Bieber mendapat tinta 40.000 kaki di udara
22987,"The Zacks Analyst Blog Highlights: Tyson Foods, Hillshire Brands, Pilgrim's  ...",Economy,"Sorotan Blog Analis Zacks: Tyson Foods, Merek Hillshire, Pilgrim's ..."
45701,Zach Braff would like to remind you what he did with that $3.1m you gave him,Entertainment,"Zach Braff ingin mengingatkan Anda apa yang dia lakukan dengan $3,1 juta yang Anda berikan kepadanya"
4783,Russell Brand says Rolf Harris verdicts mean we have to 'revise our own  ...,Entertainment,Russell Brand mengatakan keputusan Rolf Harris berarti kita harus 'merevisi keputusan kita sendiri ...
65259,"'Ghostbusters III' gets moving, but Ivan Reitman steps down from directing after  ...",Entertainment,"'Ghostbusters III' mulai bergerak, tetapi Ivan Reitman mundur dari penyutradaraan setelah ..."
28561,Crumbs Bakery Abruptly Closes All Locations,Economy,Crumbs Bakery Tiba-tiba Menutup Semua Lokasi
63326,JK Rowling Just Released New 'Harry Potter' Story,Entertainment,JK Rowling Baru saja Merilis Cerita 'Harry Potter' Baru
60246,23 Memorable Cristina Yang Moments: She's Our Person!,Entertainment,23 Momen Cristina Yang yang Berkesan: Dialah Pribadi Kita!
46297,NZ students financially savvy,Economy,Siswa Selandia Baru yang cerdas secara finansial
20833,Would you use one of Google's self-driving cars?,Technology,Apakah Anda akan menggunakan salah satu mobil self-driving Google?
6575,PlayStation Plus: Destiny Beta to be Available for PS Plus Users,Technology,PlayStation Plus: Destiny Beta Akan Tersedia untuk Pengguna PS Plus
26626,Homeland Security tells users to avoid Internet Explorer until bug fixed,Technology,Homeland Security memberitahu pengguna untuk menghindari Internet Explorer sampai bug diperbaiki
7080,Elisabeth Hasselbeck talks rumors of Rosie O'Donnell returning 'The View' on  ...,Entertainment,Elisabeth Hasselbeck berbicara tentang rumor Rosie O'Donnell mengembalikan 'The View' di ...
50639,Tori Spelling Hurt Over Weight Loss Reports,Entertainment,Ejaan Tori Tersakiti Atas Laporan Penurunan Berat Badan
42381,'Colbert Report' Canceled? #CancelColbert Takes Aim At Washington Redskins  ...,Entertainment,'Laporan Colbert' Dibatalkan? #CancelColbert Membidik Washington Redskins ...
9086,'X-Men' Director Accused of Sex Abuse in Lawsuit,Entertainment,Sutradara 'X-Men' Dituduh Melakukan Pelecehan Seks dalam Gugatan
7133,Duke porn star hits the stage at NYC strip club,Entertainment,Bintang porno Duke naik panggung di klub strip NYC
47959,Rice Theory: Why Eastern Cultures Are More Cooperative,Economy,Teori Beras: Mengapa Budaya Timur Lebih Kooperatif
50868,They're On the Run! Beyoncé and Jay Z Kick Off Their Joint Tour in Miami,Entertainment,Mereka Sedang Dalam Pelarian! Beyoncé dan Jay Z Memulai Tur Bersama Mereka di Miami
14026,Inflation dents retirement confidence,Economy,Inflasi merusak kepercayaan pensiun
11431,"Review: ""Neighbors"" - Rogen and Byrne fight back in parents vs frat romp",Entertainment,"Ulasan: ""Tetangga"" - Rogen dan Byrne melawan balik dalam kejar-kejaran orang tua vs persaudaraan"
29564,Samsung Galaxy Tab S 8.4 and S 10.5 launched in India starting at Rs 37800,Technology,Samsung Galaxy Tab S 8.4 dan S 10.5 diluncurkan di India mulai dari Rs 37800
34597,Motorola Moto E will have a 5 MP camera,Technology,Motorola Moto E akan memiliki kamera 5 MP
58931,"The Walking Dead Season Finale Speculation, Riggs Given A ""No""",Entertainment,"Spekulasi Akhir Musim The Walking Dead, Riggs Diberi Jawaban ""Tidak"""
5151,Demi Lovato talks potential collaboration with Lance Bass,Entertainment,Demi Lovato berbicara tentang potensi kolaborasi dengan Lance Bass
5850,"Wall Street closes lower on retail data, Iraq fear",Economy,"Wall Street ditutup lebih rendah karena data ritel, kekhawatiran Irak"
56094,Why Beyoncé And Victoria Beckham Want To Ban 'Bossy',Entertainment,Mengapa Beyoncé dan Victoria Beckham Ingin Melarang 'Bossy'
41149,Cannes critics puzzle over Godard's 3D film,Entertainment,Kritikus Cannes bingung dengan film 3D Godard
50615,Discouraging GDP report raises eyebrows,Economy,Laporan PDB yang mengecewakan menimbulkan kekhawatiran
46908,Ford Motor: Waiting for a Rebound?,Economy,Ford Motor: Menunggu Rebound?
11320,"NY college to offer Miley Cyrus class, twerk-free",Entertainment,"Perguruan tinggi NY menawarkan kelas Miley Cyrus, bebas twerk"
15190,How might forex market be rigged?,Economy,Bagaimana pasar forex bisa dicurangi?
20697,Business Wire,Technology,Kawat Bisnis
48804,Galaxy Note 4 To Enter Mass Production In July For IFA Launch,Technology,Galaxy Note 4 Akan Memasuki Produksi Massal Pada Bulan Juli Untuk Peluncuran IFA
45464,Daily Talker: Would You Walk Off The Job To Support A Fired Boss?,Economy,Pembicara Harian: Maukah Anda Meninggalkan Pekerjaan Untuk Mendukung Bos yang Dipecat?
19716,McDonald's Is Serious About Its Custom Burgers,Economy,McDonald's Serius Dengan Burger Kustomnya
1423,Crude oil rises to near $107 US a barrel as Iraq fighting stokes supply concerns,Economy,Minyak mentah naik mendekati $107 AS per barel karena pertempuran di Irak memicu kekhawatiran pasokan
59399,Sue Townsend dead: Adrian Mole's best quotes,Entertainment,Sue Townsend meninggal: kutipan terbaik Adrian Mole
35396,Miley Cyrus denies telling Jennifer Lawrence to 'get it together' - then DELETES  ...,Entertainment,Miley Cyrus membantah menyuruh Jennifer Lawrence untuk 'bersatu' - lalu HAPUS ...
27593,"Casey Kasem, the letter U and the numeral two",Entertainment,"Casey Kasem, huruf U dan angka dua"
30077,More Thoughts about Potential for QE from the ECB,Economy,Pemikiran Lebih Lanjut tentang Potensi QE dari ECB
21494,Alex Trebek Sets A Guinness World Record For Hosting 'Jeopardy!',Entertainment,Alex Trebek Pecahkan Rekor Dunia Guinness Untuk Menjadi Tuan Rumah 'Jeopardy!'
36347,Pfizer and AstraZeneca bosses face the £63bn questions,Economy,Para petinggi Pfizer dan AstraZeneca menghadapi pertanyaan senilai £63 miliar
23136,Andrew Tan takes ice bucket challenge,Entertainment,Andrew Tan menerima tantangan ember es
10196,China halts cybersecurity cooperation with U.S. over hacking charges,Economy,Tiongkok menghentikan kerja sama keamanan siber dengan AS atas tuduhan peretasan
32800,Cautionary Ad May Dissuade Viewers From Texting And Driving,Technology,Iklan Peringatan Dapat Menghalangi Pemirsa Mengirim SMS dan Mengemudi
1878,Twitter stock surges as CEO Costolo makes case for future growth,Technology,Saham Twitter melonjak karena CEO Costolo menjelaskan pertumbuhan di masa depan
239,Kim Kardashian Almost Landed Another Magazine Cover but She Was 'Too Fat',Entertainment,Kim Kardashian Hampir Mendapat Sampul Majalah Lain tetapi Dia 'Terlalu Gemuk'
51114,"PLAYBILL.COM'S THEATRE WEEK IN REVIEW, June 21-27: Lindsay Lohan  ...",Entertainment,"TINJAUAN MINGGU TEATER PLAYBILL.COM, 21-27 Juni: Lindsay Lohan ..."
32789,A new 'View': So it's just Whoopi now??,Entertainment,'Tampilan' baru: Jadi sekarang hanya Whoopi??
45237,"ECB watching deflation risks and ready to act, says Draghi",Economy,"ECB mengamati risiko deflasi dan siap bertindak, kata Draghi"
4689,Apes Go To War In New Dawn Of The Planet Of The Apes Trailer [VIDEO],Entertainment,Kera Berperang di Trailer Baru Dawn Of The Planet Of The Apes [VIDEO]
7129,US stocks open lower on mixed earnings,Economy,Saham-saham AS dibuka lebih rendah karena pendapatan beragam
6094,"Energizer, Pepco surge; Twitter, eBay fall on earnings",Economy,"Energizer, lonjakan Pepco; Twitter, eBay jatuh karena pendapatan"
16928,Britain to test driverless cars in three cities,Technology,Inggris akan menguji mobil tanpa pengemudi di tiga kota
13605,Fox's 'I Wanna Marry 'Harry'' (AKA 'I Wanna Look Stupid on American TV'),Entertainment,'I Wanna Marry' Harry'' dari Fox (AKA 'I Wanna Look Bodoh di TV Amerika')
1584,Forex - Euro holds gains after weak euro zone inflation data,Economy,Forex - Euro mempertahankan keuntungan setelah data inflasi zona euro yang lemah
