No,News Title,Category,News Title Indonesia
26490,Stevie Nicks to Join NBC's THE VOICE as Guest Mentor,Entertainment,Stevie Nicks Akan Bergabung dengan THE VOICE NBC sebagai Mentor Tamu
28864,Jennifer Aniston: 'Justin hijacks my beauty products!',Entertainment,Jennifer Aniston: 'Justin membajak produk kecantikan saya!'
62829,'Deliver Us From Evil' is an unwanted presence,Entertainment,'Bebaskan Kami Dari Kejahatan' adalah kehadiran yang tidak diinginkan
29796,T-Mobile's third act: A push to end industry overage fees,Technology,Tindakan ketiga T-Mobile: Dorongan untuk mengakhiri biaya kelebihan penggunaan industri
55667,DirecTV (DTV) Weakened After AT&T Agreed To Acquire The Company,Technology,DirecTV (DTV) Melemah Setelah AT&T Setuju Mengakuisisi Perusahaan
26353,Siemens 'readies' Tuesday Alstom bid,Economy,Siemens 'menyiapkan' tawaran Alstom pada hari Selasa
13484,Rob Kardashian: Does He Have A Drug Problem?,Entertainment,Rob Kardashian: Apakah Dia Punya Masalah Narkoba?
38937,Billy Joel and Jimmy Fallon Do Doo-Wop,Entertainment,Billy Joel dan Jimmy Fallon Do Doo-Wop
62227,Facebook has scuppered Silicon Valley's salary suppression plans,Technology,Facebook telah menggagalkan rencana pengurangan gaji di Silicon Valley
29456,Amazon Pays Bad Employees $5000 To Quit,Economy,Amazon Membayar Karyawan Buruk $5000 Untuk Berhenti
44683,"'Divergent,' 'Muppets Most Wanted' and other new movies, reviewed",Entertainment,"'Divergent,' 'Muppets Most Wanted' dan film baru lainnya, telah ditinjau"
15717,Korean auto plants in Canada would keep 80K working: union head,Technology,Pabrik mobil Korea di Kanada akan mempertahankan 80 ribu pekerja: ketua serikat pekerja
32346,Oracle Now Covered by Summit Research (ORCL),Economy,Oracle Kini Diliput oleh Summit Research (ORCL)
2417,Cannes Review: Ryan Gosling's 'Lost River' ...,Entertainment,Ulasan Cannes: 'Lost River' karya Ryan Gosling ...
4070,Tesla Motors gives up patents to 'open source movement',Technology,Tesla Motors menyerahkan patennya pada 'gerakan open source'
44083,Movie studios sue Megaupload for millions over downloaded Hollywood hits,Entertainment,Studio film menuntut Megaupload jutaan dolar atas unduhan lagu-lagu hits Hollywood
41957,US court rejects Google appeal in snooping case,Technology,Pengadilan AS menolak banding Google dalam kasus pengintaian
13177,'How I Met Your Mother' Kids Kept Show's Ending Secret for 9 Years,Entertainment,Anak-anak 'How I Met Your Mother' Menyimpan Rahasia Akhir Pertunjukan selama 9 Tahun
1721,"'Gulf residents are still struggling' 4 years after BP oil spill, groups say",Economy,"'Warga Teluk masih berjuang' 4 tahun setelah tumpahan minyak BP, kata beberapa kelompok"
2668,March Against Monsanto returns to Aberdeen,Economy,Pawai Melawan Monsanto kembali ke Aberdeen
12822,9 Ways to Stretch Your iPhone's Life When the End Is Near,Technology,9 Cara Memperpanjang Kehidupan iPhone Anda Saat Akhir Sudah Dekat
54864,"Even with Mario Kart 8's success, Nintendo is still losing money",Technology,"Bahkan dengan kesuksesan Mario Kart 8, Nintendo masih merugi"
54898,Facebook users get option to see what triggers ads,Technology,Pengguna Facebook mendapat opsi untuk melihat apa yang memicu iklan
21823,Marvel cranks up sarcasm and '70s sound for Guardians of Galaxy,Entertainment,Marvel meningkatkan sarkasme dan suara tahun 70-an untuk Guardians of Galaxy
56262,Evidence found of oceans deep within Earth,Technology,Bukti ditemukannya lautan jauh di dalam bumi
23355,The Anti-Hype Guide to the Facebook-Oculus VR Deal,Technology,Panduan Anti-Hype untuk Kesepakatan Facebook-Oculus VR
11270,1st Jay Z and Beyoncé Photos of 'On the Run' Tour in Miami,Entertainment,Foto Jay Z dan Beyoncé Pertama dari Tur 'On the Run' di Miami
16366,Bloomberg: Apple to Launch 12.9-Inch iPad Pro in 2015,Technology,"Bloomberg: Apple Akan Meluncurkan iPad Pro 12,9 Inci pada tahun 2015"
5352,"Android Wear, Auto, and TV save you from skins, and OEMs from themselves",Technology,"Android Wear, Auto, dan TV menyelamatkan Anda dari skin, dan OEM dari dirinya sendiri"
51442,Summer movies coming for even the worst critic,Entertainment,Film musim panas akan hadir bahkan untuk kritikus terburuk sekalipun
35714,GWAR Frontman Died Of Accidental Heroin Overdose Says Coroner,Entertainment,"Pentolan GWAR Meninggal Karena Overdosis Heroin yang Tidak Disengaja, Kata Pemeriksa"
11232,There Are 250 New Emoji. This Is How To Get Them.,Technology,Ada 250 Emoji Baru. Inilah Cara Mendapatkannya.
12117,Inflation drops under 2% target for third consecutive month,Economy,Inflasi turun di bawah target 2% untuk bulan ketiga berturut-turut
59362,Report: Apple plans to introduce a connected home platform at WWDC,Technology,Laporan: Apple berencana memperkenalkan platform rumah yang terhubung di WWDC
252,Leaked Galaxy S5 Zoom Images: Samsung Galaxy K is Finally Looking Like a  ...,Technology,Bocoran Gambar Zoom Galaxy S5: Samsung Galaxy K Akhirnya Terlihat Seperti ...
2781,What's Next For That Actor From Game of Thrones?,Entertainment,Apa Selanjutnya Untuk Aktor Dari Game of Thrones itu?
47675,Facebook CEO Mark Zuckerberg's total pay fell 67% in 2013,Economy,Total gaji CEO Facebook Mark Zuckerberg turun 67% pada tahun 2013
5772,Glencore to buy Chad oil firm Caracal for $1.3bn,Economy,"Glencore akan membeli perusahaan minyak Chad, Caracal, senilai $1,3 miliar"
5359,From grow-ops to greenbacks: the marijuana movement goes legit,Economy,Dari penanaman hingga greenback: pergerakan ganja berjalan dengan sah
34073,"Miniscule shrew discovered in Namibia, third sengi discovery in the last decade",Technology,"Tikus kecil ditemukan di Namibia, penemuan sengi ketiga dalam satu dekade terakhir"
24725,10 Million Year Old Fossil Found In New Mexico,Technology,Fosil Berusia 10 Juta Tahun Ditemukan di New Mexico
40593,"Bonnie Says: Selena Gomez, just forget Justin Bieber and don't be embarrassed",Entertainment,"Bonnie Berkata: Selena Gomez, lupakan saja Justin Bieber dan jangan malu"
8869,Gas prices continue to rise across Montana and nation,Technology,Harga gas terus meningkat di seluruh Montana dan negara lainnya
37031,Facebook is creepy power fiend,Technology,Facebook adalah kekuatan jahat yang menyeramkan
48653,Chris Brown Assault Trial Delayed Until Late June,Entertainment,Uji Coba Penyerangan Chris Brown Ditunda Hingga Akhir Juni
40072,Some of the proposals for tackling student debt,Economy,Beberapa usulan untuk mengatasi utang mahasiswa
12737,"Erie students reflect on Jesus, Last Supper (Updated: 10:45 am)",Entertainment,"Siswa Erie merenungkan Yesus, Perjamuan Terakhir (Diperbarui: 10:45)"
38476,ECB goes on 300 million euro spending spree for bank watchdog,Economy,ECB mengeluarkan belanja sebesar 300 juta euro untuk pengawas bank
29611,Gregg Allman biopic crew members charged with manslaughter,Entertainment,Anggota kru film biografi Gregg Allman didakwa melakukan pembunuhan
29160,"I don't know why I'm a sex symbol' says smouldering hunk of manliness Jon  ...	http://www.irishexaminer.com/breakingnews/entertainment/i-dont-know-why-im-a-sex-symbol-says-smouldering-hunk-of-manliness-jon-hamm-627395.html	Irish Examiner	e	dQp_0Hv3qTdoGMMXikOnSJKtYXH-M	www.irishexaminer.com	1397237964614
98713	TV looks to the past for stories with timeless appeal	http://www.app.com/usatoday/article/7171627	Asbury Park Press	e	dQp_0Hv3qTdoGMMXikOnSJKtYXH-M	www.app.com	1397237964971
98714	Tuned In: AMC's 'Mad Men' begins a 2-part final season	http://www.post-gazette.com/ae/tv-radio/2014/04/09/Tuned-In-AMC-s-Mad-Men-begins-a-2-part-final-season/stories/201404090034	Pittsburgh Post-Gazette	e	dQp_0Hv3qTdoGMMXikOnSJKtYXH-M	www.post-gazette.com	1397237965273
98715	Mad Men"" end in sight for Matthew Weiner with new season",Entertainment,"Saya tidak tahu mengapa saya adalah simbol seks' kata sebongkah kejantanan yang membara Jon ... http://www.irishexaminer.com/breakingnews/entertainment/i-dont-know-why-im-a-sex-symbol-says-smouldering-hunk-of-manliness-jon-hamm-627395.html Irish Examiner e dQp_0Hv3qTdoGMMXikOnSJKtYXH-M www.irishexaminer.com 1397237964614
98713 TV melihat ke masa lalu untuk mencari cerita dengan daya tarik abadi http://www.app.com/usatoday/article/7171627 Asbury Park Press dan dQp_0Hv3qTdoGMMXikOnSJKtYXH-M www.app.com 1397237964971
98714 Disetel: 'Mad Men' AMC memulai musim terakhir 2 bagian http://www.post-gazette.com/ae/tv-radio/2014/04/09/Tuned-In-AMC-s-Mad-Men-begins-a-2-part-final-season/stories/201404090034 Pittsburgh Post-Gazette e dQp_0Hv3qTdoGMMXikOnSJKtYXH-M www.post-gazette.com 1397237965273
98715 Mad Men"" berakhir di depan mata Matthew Weiner dengan musim baru"
18874,Pink Floyd to release new album,Entertainment,Pink Floyd akan merilis album baru
61785,“Dawn of the Planet of the Apes” at the forefront of native 3D,Entertainment,“Dawn of the Planet of the Apes” di garis depan 3D asli
64077,North Korea denounces James Franco and Seth Rogen's Kim Jong Un movie,Entertainment,Korea Utara mengecam film Kim Jong Un karya James Franco dan Seth Rogen
43053,German sentiment drops on investor fears over Ukraine and Iraq,Economy,Sentimen Jerman turun karena ketakutan investor terhadap Ukraina dan Irak
37264,"Consumer Credit Rises, Likely Boosted by Student Loans",Economy,"Kredit Konsumen Meningkat, Kemungkinan Didorong oleh Pinjaman Mahasiswa"
35229,Microsoft admits to snooping to 'track leak',Technology,Microsoft mengaku mengintip untuk 'melacak kebocoran'
3628,HGTV cancels pilot from anti-gay hosts,Entertainment,HGTV membatalkan uji coba dari pembawa acara anti-gay
51303,BOE's Miles fuels rate-rise expectations: report,Economy,Miles dari BOE memicu ekspektasi kenaikan suku bunga: laporan
42372,IKEA to Raise Minimum Wage to $10.76 in All US Stores,Economy,"IKEA Akan Menaikkan Upah Minimum menjadi $10,76 di Semua Toko AS"
15231,Ordering Begins Today for New HTC One (M8) from Sprint,Technology,Pemesanan Dimulai Hari Ini untuk HTC One (M8) Baru dari Sprint
16223,China June CPI Inflation Slows As Food Prices Ease,Economy,Inflasi CPI Tiongkok bulan Juni Melambat Seiring Turunnya Harga Pangan
40508,Jada Slams Critics of Willow: Bed Photo 'Nothing Sexual',Entertainment,Jada Kecam Kritik terhadap Willow: Foto Ranjang 'Tidak Ada yang Seksual'
41853,2nd Ld-Writethru: China's non-manufacturing PMI rises in May,Economy,Ld-Writethru ke-2: PMI non-manufaktur Tiongkok naik di bulan Mei
45114,5 Seconds of Summer bring the heat to the top of the U.S. album chart,Entertainment,5 Seconds of Summer membawa panasnya ke puncak tangga album AS
10250,How e-commerce experts view looming threats to the Internet,Technology,Bagaimana para pakar e-commerce memandang ancaman terhadap Internet
54804,Samsung adds $600 in freebies to new Galaxy S5,Technology,Samsung menambahkan $600 gratis ke Galaxy S5 baru
18715,Microsoft to take on Chromebook with budget Windows laptops,Technology,Microsoft akan menggunakan Chromebook dengan laptop Windows murah
7364,"Obama, Michelle mourn loss of 'Godfather of House Music' Knuckles",Entertainment,"Obama, Michelle berduka atas kehilangan 'Godfather of House Music' Knuckles"
34430,Sony's '22 Jump Street' Outguns 'How to Train Your Dragon 2',Entertainment,'22 Jump Street' dari Sony Mengalahkan 'How to Train Your Dragon 2'
64005,Review: Evolutionary Advances in New Smartwatches,Technology,Ulasan: Kemajuan Evolusi dalam Jam Tangan Pintar Baru
32310,Some Habitable Planets Were Too Good to be True [VIDEO],Technology,Beberapa Planet yang Dapat Dihuni Terlalu Bagus untuk Menjadi Kenyataan [VIDEO]
47514,'We don't need the attention' – Emma Stone and Andrew Garfield use their  ...,Entertainment,'Kami tidak membutuhkan perhatian' – Emma Stone dan Andrew Garfield menggunakan ...
28948,Illustris computer simulation creates the first realistic virtual universe,Technology,Simulasi komputer Illustris menciptakan alam semesta virtual realistis pertama
61174,Biofuels from Corn Residue May Negatively Impact Climate: Increase in Carbon  ...,Economy,Biofuel dari Residu Jagung Dapat Berdampak Negatif pada Iklim: Peningkatan Karbon ...
25119,Game of Thrones Season 4 Episode 7 Recap: Who Died Now?,Entertainment,Rekap Game of Thrones Season 4 Episode 7: Siapa yang Meninggal Sekarang?
2636,Fed's Dudley sees 'relatively slow' rate hike cycle,Economy,Dudley dari Fed melihat siklus kenaikan suku bunga 'relatif lambat'
8594,Various Retailers List Potential The Last of Us Remastered Release Date,Technology,Berbagai Pengecer Mencantumkan Potensi Tanggal Rilis Remaster Terakhir dari Kami
37968,The Heartbleed bug: serious vulnerability found in OpenSSL cryptographic  ...,Technology,Bug Heartbleed: kerentanan serius ditemukan dalam kriptografi OpenSSL ...
48085,Lindsay Lohan confirms she wrote leaked 'lover' list in rehab,Entertainment,Lindsay Lohan membenarkan dia menulis bocoran daftar 'kekasih' di rehabilitasi
14578,New cheaper Apple iMac 21.5in has RAM soldered to the motherboard,Technology,Apple iMac 21.5in baru yang lebih murah memiliki RAM yang disolder ke motherboard
33830,Watch Jupiter's Incredible Shrinking Great Red Spot,Technology,Saksikan Bintik Merah Raksasa Menyusut yang Luar Biasa di Jupiter
34363,China industrial output up 8.8 per cent year-on-year in May,Economy,"Output industri Tiongkok naik 8,8 persen tahun ke tahun di bulan Mei"
46149,UN Secretary General comments on threat of international terrorism in region,Technology,Sekretaris Jenderal PBB mengomentari ancaman terorisme internasional di kawasan
57787,"Galaxy S5, iPhone 5S And HTC One M8 Get Drop Tested (Video)",Technology,"Galaxy S5, iPhone 5S, dan HTC One M8 Diuji Jatuh (Video)"
13324,Deadline day for health care enrollment arrives,Economy,Hari batas waktu pendaftaran layanan kesehatan telah tiba
25495,Reports: Ukraine president proposing cease-fire,Economy,Laporan: Presiden Ukraina mengusulkan gencatan senjata
45020,Will 'Divergent' be overshadowed by 'Twilight' comparison?,Entertainment,Akankah 'Divergent' dibayangi oleh perbandingan 'Twilight'?
63650,"UPDATE 7-Nobel winner Garcia Marquez, master of magical realism, dies at 87",Entertainment,"PEMBARUAN 7-Pemenang Nobel Garcia Marquez, ahli realisme magis, meninggal pada usia 87 tahun"
28401,The Future of Scientific Development According to Americans: From Space  ...,Technology,Masa Depan Perkembangan Ilmiah Menurut Orang Amerika: Dari Luar Angkasa ...
38912,Prince and Warner Brothers surprisingly reteam,Entertainment,Prince dan Warner Brothers secara mengejutkan bersatu kembali
27554,"'Happy' video dancers, but not director, freed in Iran",Entertainment,"Penari video 'bahagia', tapi bukan sutradara, dibebaskan di Iran"
39577,IBM's quarterly revenue sinks to 5-year low as hardware sales fall,Economy,Pendapatan kuartalan IBM merosot ke level terendah dalam 5 tahun karena penurunan penjualan perangkat keras
29747,Alexa Ray Joel Collapses During NYC Show,Entertainment,Alexa Ray Joel Pingsan Saat Pertunjukan NYC
30090,DM Stresses Iran's Self-Sufficiency in Supplying Military Needs,Economy,DM Tekankan Kemandirian Iran dalam Memasok Kebutuhan Militer
21049,"New Dinosaur, Long-Nosed 'Pinocchio Rex,' was Related to the Tyrannosaurus",Technology,"Dinosaurus Baru, 'Pinocchio Rex' Berhidung Panjang, Berkerabat dengan Tyrannosaurus"
54061,iPhone manufacturers on hiring spree as orders ramp up -- report,Technology,Produsen iPhone sedang melakukan perekrutan besar-besaran saat pesanan meningkat -- laporkan
2556,Grateful Chelsea remember lifelong fan,Entertainment,Chelsea yang bersyukur mengingat penggemar seumur hidup
3687,Kimye Vogue cover to break records,Entertainment,Sampul Kimye Vogue memecahkan rekor
25557,"Ford Mustang Turns 50, Celebration in Sky",Technology,"Ford Mustang Berusia 50 Tahun, Perayaan di Langit"
22524,Coding error protects some Android apps from Heartbleed,Technology,Kesalahan pengkodean melindungi beberapa aplikasi Android dari Heartbleed
57872,"'Captain America' Stays Atop Box Office, 'Heaven Is for Real' a Strong Third",Entertainment,"""Captain America"" ​​Tetap Di Puncak Box Office, ""Surga Itu Nyata"" di Posisi Ketiga Yang Kuat""."
56897,"'Glee' spoilers: '100' brings back fan favorites, fun performance remixes",Entertainment,"Spoiler 'Glee': '100' menghadirkan kembali favorit penggemar, remix performa yang menyenangkan"
30658,Apple seeks to take advantage of customer data with new payments division,Technology,Apple berupaya memanfaatkan data pelanggan dengan divisi pembayaran baru
40382,UPDATE 1-US services sector growth slows in April - Markit,Economy,PEMBARUAN 1-Pertumbuhan sektor jasa AS melambat di bulan April - Markit
43016,"Doctor Who, robots & mouth organs: Why CBS must not axe Craig Ferguson",Entertainment,"Doctor Who, robot & organ mulut: Mengapa CBS tidak boleh memecat Craig Ferguson"
837,A-B InBev's link to the Burger King/Tim Hortons buy,Economy,Tautan A-B InBev ke pembelian Burger King/Tim Hortons
28137,Luxury group Mulberry announces resignation of CEO,Economy,Grup mewah Mulberry mengumumkan pengunduran diri CEO
23377,"'Game of Thrones' season 4, episode 6 preview: Tyrion's trial has arrived",Entertainment,"Pratinjau 'Game of Thrones' musim 4, episode 6: Uji coba Tyrion telah tiba"
18850,Google plans Internet of Things expansion for Android,Technology,Google merencanakan ekspansi Internet of Things untuk Android
51682,Tanker laden with Libyan rebel oil slips naval escort: MP,Economy,Kapal tanker yang sarat dengan minyak pemberontak Libya tergelincir dari pengawalan angkatan laut: MP
54435,'The Purge: Anarchy' Review: 10 Things You Need to Know About the Savage  ...,Entertainment,Ulasan 'The Purge: Anarchy': 10 Hal yang Perlu Anda Ketahui Tentang Savage ...
20839,Transformers dominates weekend box office as holidays boost family movies,Entertainment,Transformers mendominasi box office akhir pekan karena liburan meningkatkan film keluarga
347,Kate Winslet Reveals The Story Behind Baby Bear Blaze's Name,Entertainment,Kate Winslet Ungkap Kisah Dibalik Nama Baby Bear Blaze
28563,Security hole sends Internet abuzz,Technology,Lubang keamanan membuat Internet beramai-ramai
31919,"Sunday's Mortgage Interest Rates at Chase Bank Jul 6, 2014",Economy,Suku Bunga Hipotek Minggu di Chase Bank 6 Juli 2014
58933,Emirates NBD: UAE PMI eases slightly in May,Economy,NBD Emirates: IMP UEA sedikit menurun di bulan Mei
13143,Mt. Gox finds 200000 bitcoins in 'forgotten' wallet,Economy,Gunung Gox menemukan 200.000 bitcoin di dompet yang 'terlupakan'
40440,"Lupita Nyong'o, Mindy Kaling and Kerry Washington top 2014 Most Beautiful  ...",Entertainment,"Lupita Nyong'o, Mindy Kaling dan Kerry Washington Top 2014 Tercantik ..."
5243,Vince Cable urged to protect AstraZeneca,Economy,Vince Cable didesak untuk melindungi AstraZeneca
46946,Economic Watch: March Retail Sales Post Biggest Hike Since 2012,Economy,Economic Watch: Penjualan Ritel Bulan Maret Mencatat Kenaikan Terbesar Sejak 2012
45326,Katherine Heigl sues store over tweet,Entertainment,Katherine Heigl menggugat toko melalui tweet
61614,"Sony beats own estimates, sells 7 million PS4s",Technology,"Sony mengalahkan perkiraannya sendiri, menjual 7 juta PS4"
20293,Gmail's new encryption doesn't make your emails NSA-proof,Technology,Enkripsi baru Gmail tidak membuat email Anda tahan NSA
40188,Wyatt Earp Colt Revolver Used At OK Corral Gun Fight In Tombstone Sold For  ...,Entertainment,Revolver Wyatt Earp Colt Digunakan di OK Corral Gun Fight In Tombstone Dijual Seharga ...
7708,"Recalls not hurting sales, value of GM cars",Technology,"Penarikan kembali tidak merugikan penjualan, nilai mobil GM"
43524,"Luxottica Group will design, produce and sell frames for Google Glass",Technology,"Luxottica Group akan merancang, memproduksi dan menjual bingkai untuk Google Glass"
48093,Are Feminists Mad at Lady Gaga?,Entertainment,Apakah Feminis Tergila-gila pada Lady Gaga?
13595,List of winners from the 66th Emmy Awards,Entertainment,Daftar pemenang Emmy Awards ke-66
59522,Wu-Tang Clan rapper cuts off own penis in suicide attempt,Entertainment,Rapper Klan Wu-Tang memotong penisnya sendiri dalam upaya bunuh diri
5685,Fed Seen Swapping Jobless Threshold for Qualitative Guidance,Economy,Fed Terlihat Menukar Ambang Batas Pengangguran dengan Panduan Kualitatif
36155,HTC launches HTC One (M8),Technology,HTC meluncurkan HTC One (M8)
16173,Kroger to buy online retailer Vitacost.com for $280 million,Economy,Kroger akan membeli pengecer online Vitacost.com seharga $280 juta
11704,Is Microsoft Set to Launch Android-Based Nokia X2? - Analyst Blog,Technology,Apakah Microsoft Akan Meluncurkan Nokia X2 Berbasis Android? - Blog Analis
8534,VIDEO: Javert Sings Again! Watch Russell Crowe Cover Johnny Cash on FALLON,Entertainment,VIDEO: Javert Bernyanyi Lagi! Tonton Russell Crowe Cover Johnny Cash di FALLON
56865,Rapper Wiz Khalifa takes selfies to new level…jail selfies,Entertainment,Rapper Wiz Khalifa membawa selfie ke level baru… selfie di penjara
39892,"Apple, Samsung playing games citing big numbers in damages case: experts",Technology,"Apple, Samsung bermain game mengutip sejumlah besar kasus kerusakan: para ahli"
45904,Leonardo DiCaprio as Steve Jobs? Danny Boyle Eyes Actor for Biopic,Entertainment,Leonardo DiCaprio sebagai Steve Jobs? Danny Boyle Mengincar Aktor untuk Film Biopik
60183,"Clarion Nightsnake Rediscovered off Coast of Mexico, Why is it So Difficult For  ...",Technology,"Clarion Nightsnake Ditemukan Kembali di Lepas Pantai Meksiko, Mengapa Begitu Sulit Bagi ..."
63240,"2014 MTV Movie Awards: Conan O'Brien promises nudity, surprises",Entertainment,"Penghargaan Film MTV 2014: Conan O'Brien menjanjikan ketelanjangan, kejutan"
38065,Aspen neighbors upset over extraordinary wedding,Economy,Tetangga Aspen kesal atas pernikahan yang luar biasa
7195,IPCC report points to 'renewables solution',Technology,Laporan IPCC menunjuk pada 'solusi energi terbarukan'
21082,"Amazon greenlights six of 10 pilots, including two kids series",Entertainment,"Amazon memberi lampu hijau pada enam dari 10 pilot, termasuk dua serial anak-anak"
5161,The Things They Say:,Entertainment,Hal-Hal yang Mereka Katakan:
48489,AT&T eying NFL after DirecTV purchase,Technology,AT&T mengamati NFL setelah pembelian DirecTV
33236,Malaysia Airlines considering name change,Economy,Malaysia Airlines mempertimbangkan perubahan nama
60302,Prince Harry lookalike finding wife on American dating show I Wanna Marry 'Harry',Entertainment,Pangeran Harry mirip menemukan istri di acara kencan Amerika I Wanna Marry 'Harry'
6477,Vehicle is struck by train in Mass.,Economy,Kendaraan ditabrak kereta api saat Misa.
13911,World's Biggest Flying Bird Identified,Technology,Burung Terbang Terbesar di Dunia Teridentifikasi
22923,Updated: US Airways Just Tweeted A Picture Of An Airplane Heading In For A  ...,Entertainment,Diperbarui: US Airways baru saja menge-tweet gambar pesawat yang menuju ...
19511,Comedian John Pinette 'Seinfeld' Actor Dies in His Hotel Room,Entertainment,Aktor Komedian John Pinette 'Seinfeld' Meninggal di Kamar Hotelnya
3765,Dancing With The Stars' Peta Murgatroyd Explains Brooke Burke Charvet's Exit  ...,Entertainment,Peta Murgatroyd Menari Dengan Para Bintang Menjelaskan Keluarnya Brooke Burke Charvet ...
23215,Press Release: Pershing Square Issues Statement,Economy,Siaran Pers: Pernyataan Masalah Pershing Square
23240,US Supreme Court Justices limit existing EPA global warming rules,Economy,Hakim Mahkamah Agung AS membatasi aturan pemanasan global EPA yang ada
45563,Red-faced Microsoft admits snooping on blogger's email,Technology,Microsoft yang berwajah merah mengakui mengintip email blogger
487,Changes coming to App Store discovery? Apple testing 'related' search,Technology,Perubahan terjadi pada penemuan App Store? Apple menguji pencarian 'terkait'
14251,New Wall Street high after bullish data as sterling tumbles,Economy,Tertinggi baru di Wall Street setelah data bullish seiring jatuhnya sterling
59785,Lindsay Lohan Says She Feels Like A 'Prisoner' In First Episode Of Her New  ...,Entertainment,Lindsay Lohan Mengatakan Dia Merasa Seperti 'Tahanan' di Episode Pertama Film Barunya ...
6156,'Divergent' Review,Entertainment,Ulasan 'Divergen'
7574,Is the 'Human Barbie' Sexy? A GQ Writer On Meeting the Real-Life Doll,Entertainment,Apakah 'Manusia Barbie' Seksi? Penulis GQ Saat Bertemu Boneka di Kehidupan Nyata
63606,The Ford Mustang Turns 50 Today!,Technology,Ford Mustang Berusia 50 Tahun Hari Ini!
23942,Watch Jessica Meuse Sing “Rhiannon” in American Idol 2014 Top 9 — March 26  ...,Entertainment,"Tonton Jessica Meuse Nyanyikan ""Rhiannon"" di American Idol 2014 Top 9 — 26 Maret ..."
15247,"5 More Places You May Have Seen Sarah Clarke, The '24′ Actress Jon Hamm  ...",Entertainment,"5 Tempat Lagi yang Mungkin Anda Pernah Lihat Sarah Clarke, Aktris '24′ Jon Hamm ..."
6394,Apple finally unleashes iOS 7.1 for iPhone and iPad owners,Technology,Apple akhirnya merilis iOS 7.1 untuk pemilik iPhone dan iPad
55715,Twitch chooses Google over Microsoft amid multiple buyout offers,Technology,Twitch memilih Google daripada Microsoft di tengah berbagai tawaran pembelian
55617,iOS 8 and OS X Yosemite Continuity features show that Apple understands its  ...,Technology,Fitur Kontinuitas Yosemite iOS 8 dan OS X menunjukkan bahwa Apple memahami ...
43251,Sergey Brin Vague on Whether Google Glass will be Commercially Available  ...,Technology,Sergey Brin Tidak Tahu Apakah Google Glass Akan Tersedia Secara Komersial ...
50951,Chris Brown's alleged assault victim testifies as trial begins,Entertainment,Korban penyerangan Chris Brown memberikan kesaksian saat persidangan dimulai
30412,You Can Help Bring Reading Rainbow Back to Life,Entertainment,Anda Dapat Membantu Menghidupkan Kembali Membaca Pelangi
17271,Brad Paisley responds to Westboro Baptist Church protesters by taking a selfie,Entertainment,Brad Paisley menanggapi pengunjuk rasa Gereja Baptis Westboro dengan mengambil selfie
11218,Apple agrees to pay $400mln to settle e-book price fixing lawsuit,Technology,Apple setuju untuk membayar $400 juta untuk menyelesaikan gugatan penetapan harga e-book
42010,E3: Destiny competitive multiplayer footage emerges,Technology,Rekaman multipemain kompetitif E3: Destiny muncul
38220,"On net neutrality, the FCC's chairman increasingly stands alone",Technology,"Dalam hal netralitas bersih, ketua FCC semakin berdiri sendiri"
22150,Morning Market Movers,Economy,Penggerak Pasar Pagi
59768,US research reveals more about iconic orca whales,Technology,Penelitian di AS mengungkap lebih banyak tentang paus orca yang ikonik
25699,Fireworks safety key with Indiana injuries on the rise,Entertainment,Kunci keamanan kembang api dengan cedera di Indiana yang meningkat
44320,Yahoo! to take on Netflix with fresh online content push,Entertainment,Yahoo! untuk menghadapi Netflix dengan dorongan konten online segar
7473,"Oculus Rift: Anger Grows Over Facebook Deal, Minecraft Drops Out",Technology,"Oculus Rift: Kemarahan Meningkat Karena Kesepakatan Facebook, Minecraft Keluar"
16578,Coachella Valley Music Festival Starts Today,Entertainment,Festival Musik Coachella Valley Dimulai Hari Ini
61503,Season Two of 'True Detective' Will Have Three Lead Characters,Entertainment,Musim Kedua 'True Detective' Akan Memiliki Tiga Karakter Utama
56690,"Credit Squeeze in Euro Zone Eased in First Quarter, Says ECB",Economy,"Tekanan Kredit di Zona Euro Mereda pada Kuartal Pertama, Kata ECB"
43499,"The cosmos is all that is, or ever was, or ever will be.",Technology,"Kosmos adalah segalanya yang ada, atau yang pernah ada, atau yang akan pernah ada."
14983,"Matisse exhibition reunites ""Blue Nude"" paper cut-outs",Entertainment,"Pameran Matisse menyatukan kembali potongan kertas ""Blue Nude""."
43542,Tim Draper is high bidder at the Silk Road bitcoin auction,Economy,Tim Draper adalah penawar tertinggi di lelang bitcoin Silk Road
51862,"Litigation Expenses Take A Toll, But Bank of America's 1QFY14 Results Beat  ...",Economy,"Biaya Litigasi Membebani, Tapi Hasil 1QFY14 Bank of America Mengalahkan ..."
30189,"Entwistle to step aside as Telus CEO, president but remain as executive  ...",Economy,"Entwistle minggir sebagai CEO Telus, presiden namun tetap sebagai eksekutif ..."
12611,"Simon Kinberg on X-Men: Days of Future Past, The Fantastic Four Reboot, and  ...",Entertainment,"Simon Kinberg di X-Men: Days of Future Past, The Fantastic Four Reboot, dan ..."
27423,"CEOs May Look Twice At IBM's New Security Suite, Services As Target's Head  ...",Technology,"Para CEO Mungkin Melihat Dua Kali Pada Rangkaian Keamanan Baru IBM, Layanan Sebagai Kepala Target ..."
30723,Lopez confirms new album,Entertainment,Lopez mengonfirmasi album baru
