No,News Title,Category,News Title Indonesia
37759,US students in middle of pack on financial literacy,Economy,Pelajar AS berada di tengah-tengah kelompok literasi keuangan
41382,Sbarro pizza chain files second bankruptcy in three years,Economy,Jaringan pizza Sbarro mengajukan kebangkrutan kedua dalam tiga tahun
6193,Internet Explorer flaw not yet patched,Technology,Cacat Internet Explorer belum ditambal
44426,Publicis and Omnicom call off merger,Economy,Publicis dan Omnicom membatalkan merger
40926,Draft Day – Review,Entertainment,Hari Draf – Tinjauan
47671,Is Harry Potter's marriage to Ginny Weasley over?,Entertainment,Apakah pernikahan Harry Potter dengan Ginny Weasley sudah berakhir?
47359,"Meteor Shower Friday, May 23 2014: Never-Before-Seen Phenomenon  ...",Technology,Hujan Meteor Jumat 23 Mei 2014: Fenomena yang Belum Pernah Dilihat Sebelumnya ...
19139,Why Xbox One's ambitious media strategy failed,Technology,Mengapa strategi media ambisius Xbox One gagal
38661,Barclays investigated in US over 'dark pool' activities,Economy,Barclays menyelidiki di AS atas aktivitas 'kolam gelap'
65506,Lupita Nyong'o is People magazine's Most Beautiful person,Entertainment,Lupita Nyong'o adalah Orang Tercantik versi majalah People
41828,Will.i.am: Beats is the answer to a growing void in music industry,Technology,Will.i.am: Beats adalah jawaban atas kekosongan yang semakin besar dalam industri musik
2958,How NSA Shot Itself in Foot by Denying Prior Knowledge of Heartbleed  ...,Technology,Bagaimana NSA Menembak Diri Sendiri dengan Menyangkal Pengetahuan Sebelumnya tentang Heartbleed ...
47325,Kristen and Rob to Focus on Work. For Now...,Entertainment,Kristen dan Rob Fokus pada Pekerjaan. Untuk Saat Ini...
54750,Peaches Geldof is dead,Entertainment,Persik Geldof sudah mati
24630,"A Tribute to Casey Kasem, Kelly Clarkson's New Addition & More Weekend News",Entertainment,"Penghargaan untuk Casey Kasem, Tambahan Baru Kelly Clarkson & Berita Akhir Pekan Lainnya"
4678,Lupita Nyong'o Keeps Shining In People Magazines 'Most Beautiful Person 2014',Entertainment,Lupita Nyong'o Terus Bersinar di Majalah People 'Most Beautiful Person 2014'
35348,"USDA: Corn planting down, but still fifth largest acreage",Economy,"USDA: Penanaman jagung berkurang, namun areal terluas kelima masih ada"
21479,"Lupita Nyong'o, Chris Rock, Julia Louis-Dreyfus among 271 invited to join film  ...",Entertainment,"Lupita Nyong'o, Chris Rock, Julia Louis-Dreyfus di antara 271 orang yang diundang untuk bergabung dalam film ..."
482,Currency Trading Expected To Be Light Due To Holidays In US & UK,Economy,Perdagangan Mata Uang Diperkirakan Ringan Karena Hari Libur Di AS & Inggris
60162,"McDonald's profit falls, diners not ""Lovin' It""",Economy,"Keuntungan McDonald's turun, pengunjung tidak ""Lovin' It"""
32985,Euro set to dip against US dollar and pound,Economy,Euro akan melemah terhadap dolar AS dan pound
23387,Zendaya to Play Aaliyah in Upcoming Biopic — Update (VIDEO),Entertainment,Zendaya Akan Memainkan Aaliyah di Film Biopik Mendatang — Update (VIDEO)
44733,Iowans react to Casey Kasem death,Entertainment,Reaksi warga Iowa terhadap kematian Casey Kasem
37522,OkCupid urges Firefox users to ditch Mozilla over hiring of CEO with anti-gay past,Technology,OkCupid mendesak pengguna Firefox untuk meninggalkan Mozilla karena mempekerjakan CEO yang memiliki masa lalu anti-gay
52426,SteamOS gets a powerful new weapon: Ryse: Son of Rome developer adds  ...,Technology,SteamOS mendapat senjata baru yang kuat: Pengembang Ryse: Son of Rome menambahkan ...
9245,Unrelated 'Oculus' Shares Jump Amid Facebook News,Technology,Saham 'Oculus' yang Tidak Terkait Melonjak Di Tengah Berita Facebook
18398,Jessica Simpson Marries Ex-NFL Player Eric Johnson In Santa Barbara,Entertainment,Jessica Simpson Menikahi Mantan Pemain NFL Eric Johnson Di Santa Barbara
41240,All in one: Owning the experience is key to Apple's customer satisfaction,Technology,Semua dalam satu: Memiliki pengalaman adalah kunci kepuasan pelanggan Apple
63973,"Facebook Inc (FB) Buys Oculus, Kickstarter Supporters Revolt",Technology,"Facebook Inc (FB) Membeli Oculus, Pemberontakan Pendukung Kickstarter"
54201,Archaeologists Uncover 3300-year-old Tomb in Ancient Egypt,Technology,Arkeolog Temukan Makam Berusia 3300 Tahun di Mesir Kuno
5503,Stocks fall on jitters over earnings,Economy,Saham-saham jatuh karena kegelisahan atas pendapatan
46184,Amazon Smartphone Images and Details Leak Ahead of June Launch,Technology,Gambar dan Detail Ponsel Cerdas Amazon Bocor Menjelang Peluncuran Juni
8618,Robert De Niro on his father's homosexuality,Entertainment,Robert De Niro tentang homoseksualitas ayahnya
29806,Oracle Corporation (ORCL) news: Oracle Appears Undervalued [SAP AG (ADR)],Economy,Berita Oracle Corporation (ORCL): Oracle Tampaknya Diremehkan [SAP AG (ADR)]
38286,"Blackberry 10.3 OS images ""stolen""",Economy,"Gambar OS Blackberry 10.3 ""dicuri"""
35024,'Rio 2' review: The film is predictable yet undeniably entertaining,Entertainment,Ulasan 'Rio 2': Film ini mudah ditebak namun menghibur
24517,Najib believes flight MH370 will eventually be found,Economy,Najib yakin penerbangan MH370 pada akhirnya akan ditemukan
47928,Book review: Flash Boys-Cracking the Money Code,Economy,Resensi buku: Flash Boys-Memecahkan Kode Uang
41378,Where's the best place to buy Titanfall on March 11?,Technology,Di mana tempat terbaik untuk membeli Titanfall pada 11 Maret?
25418,United Nations Rules Against Japanese Whaling,Technology,Peraturan PBB Menentang Penangkapan Ikan Paus Jepang
21309,Shia LaBeouf Released From Police Custody After Arrest During 'Cabaret  ...,Entertainment,Shia LaBeouf Dibebaskan dari Tahanan Polisi Setelah Ditangkap Saat 'Kabaret ...
56229,Orlando Bloom Spends Time With Erica Packer While Miranda Kerr Stealthily  ...,Entertainment,Orlando Bloom Menghabiskan Waktu Bersama Erica Packer Sementara Miranda Kerr Diam-diam ...
35310,"Flick's iOS, Android apps receive overhaul",Technology,"iOS Flick, aplikasi Android menerima perombakan"
39833,US states probe eBay cyber attack as users begin to complain,Technology,Negara-negara bagian AS menyelidiki serangan siber eBay saat pengguna mulai mengeluh
50485,Senate report shows how carriers collected millions from cramming,Technology,Laporan Senat menunjukkan bagaimana operator mengumpulkan jutaan dolar dari kepadatan penumpang
45910,Cannes premiere for Depardieu movie inspired by former IMF chief,Entertainment,Penayangan perdana film Depardieu di Cannes terinspirasi oleh mantan ketua IMF
48959,Hong Kong leader tells Beijing electoral reforms needed before 2017,Economy,Pemimpin Hong Kong mengatakan reformasi pemilu di Beijing diperlukan sebelum tahun 2017
24836,"EBay rejects Carl Icahn's director nominees, urges reelection of its 4 directors  ...",Economy,"EBay menolak calon direktur Carl Icahn, mendesak pemilihan kembali 4 direkturnya ..."
2223,The 10 best features of the HTC One M8,Technology,10 fitur terbaik HTC One M8
13347,Captain America: The Winter Soldier – Simply Marvelous,Entertainment,Captain America: The Winter Soldier – Sungguh Luar Biasa
8627,Samsung Moves To Upstage Apple With New Biometric Data Platform,Technology,Samsung Bergerak Untuk Mengungguli Apple Dengan Platform Data Biometrik Baru
36003,Gold Advances as Investors Weigh Ukraine Against U.S. Stimulus,Economy,Emas Menguat karena Investor Menimbang Ukraina Terhadap Stimulus AS
5640,3 ETFs In Focus As Oracle Disappoints,Economy,3 ETF Menjadi Fokus Karena Oracle Mengecewakan
2289,Photo credit : Google Self-Driving Car Project,Technology,Kredit foto: Proyek Mobil Self-Driving Google
12961,U.S. oil fluctuates in rangebound trade ahead of supply report,Economy,Minyak AS berfluktuasi dalam perdagangan dalam kisaran tertentu menjelang laporan pasokan
64749,Tesla breaks ground for Gigafactory outside Reno,Technology,Tesla mulai membangun Gigafactory di luar Reno
56298,NASA's Orbiting Carbon Observatory-2 blasts off on Delta II rocket,Technology,Orbiting Carbon Observatory-2 milik NASA diluncurkan dengan roket Delta II
54467,Inspiring women to join Race for Life,Technology,Menginspirasi wanita untuk bergabung dalam Race for Life
33612,Rare T. rex rests its bones at Smithsonian's Museum of Natural History,Technology,T. rex langka menyimpan tulangnya di Museum Sejarah Alam Smithsonian
43742,Kunis dodges engagement question,Entertainment,Kunis menghindari pertanyaan pertunangan
25616,Judge Joe Brown Arrested After Causing A Ruckus In Court [VIDEO],Entertainment,Hakim Joe Brown Ditangkap Setelah Menimbulkan Keributan Di Pengadilan [VIDEO]
14634,Watch Miley Cyrus butcher 'Baby Got Back' then twerk while ordering some food,Entertainment,Tonton Miley Cyrus tukang daging 'Baby Got Back' lalu twerk sambil memesan makanan
25098,Who should fill all those empty 'View' seats?,Entertainment,Siapa yang harus mengisi semua kursi 'View' yang kosong itu?
44061,Ancient Neanderthal poop reveals that early humans liked their veggies,Technology,Kotoran Neanderthal kuno mengungkapkan bahwa manusia purba menyukai sayuran
32210,Brittny Gastineau 'Attacker' -- It Was Mutual Combat,Entertainment,Brittny Gastineau 'Penyerang' -- Itu Adalah Pertarungan Saling Menguntungkan
40176,Medtronic-Covidien Deal Says Size Matters In Devices,Economy,Kesepakatan Medtronic-Covidien Mengatakan Ukuran Penting Dalam Perangkat
39872,Malaysia Airlines mulls change of name to repair reputation,Economy,Malaysia Airlines mempertimbangkan perubahan nama untuk memperbaiki reputasi
7680,More than a coffee fix: Starbucks installs Duracell Powermat wireless phone  ...,Technology,Lebih dari sekadar perbaikan kopi: Starbucks memasang telepon nirkabel Duracell Powermat ...
9719,Rickety rock deemed unworthy of Curiosity's drill,Technology,Batuan reyot dianggap tidak layak untuk latihan Curiosity
12999,US Airways tweets porn pic to complaining customer,Entertainment,US Airways men-tweet gambar porno kepada pelanggan yang mengeluh
34812,Rosie O'Donnell Will Return to View This Fall,Entertainment,Rosie O'Donnell Akan Kembali Melihat Musim Gugur Ini
62104,Miley Cyrus Boyfriend & 'Bangerz' Tour Update: Checkout Singer's New Tattoo  ...,Entertainment,Pembaruan Tur Pacar Miley Cyrus & 'Bangerz': Lihat Tato Baru Penyanyi ...
35512,"'Weird Al' skewers bad grammar, grammar cops",Entertainment,"'Weird Al' menusuk tata bahasa yang buruk, polisi tata bahasa"
31490,Judge: Argentina bond payment would be contempt of court,Economy,Hakim: Pembayaran obligasi Argentina merupakan penghinaan terhadap pengadilan
32494,Ex-P&G CEO McDonald Nominated to Head of Veterans Affairs,Economy,Mantan CEO P&G McDonald Dinominasikan menjadi Kepala Urusan Veteran
57729,Netflix Coming to Cable Providers,Entertainment,Netflix Hadir di Penyedia Kabel
35357,Kendra Wilkinson Divorce: Hank Baskett Cheating With Transsexual Ava  ...,Entertainment,Perceraian Kendra Wilkinson: Hank Baskett Selingkuh Dengan Ava Transeksual ...
65139,Watch: Russian same-sex couples marry in Copenhagen,Entertainment,Saksikan: Pasangan sesama jenis Rusia menikah di Kopenhagen
13859,'Maleficent' definitely not magnificent,Entertainment,'Maleficent' jelas tidak luar biasa
21409,"Microsoft wants to buy your Windows XP computer for $100, but there is a catch",Technology,"Microsoft ingin membeli komputer Windows XP Anda seharga $100, tetapi ada kendala"
35725,Samsung Galaxy S5 Zoom Specs Reportedly Leaked,Technology,Spesifikasi Zoom Samsung Galaxy S5 Dikabarkan Bocor
11590,Nikkei ends lower,Economy,Nikkei berakhir lebih rendah
34824,Angela Bassett directing 'Whitney Houston' for Lifetime,Entertainment,Angela Bassett mengarahkan 'Whitney Houston' untuk Seumur Hidup
43545,"Britney Spears, naked (without Autotune, that is)",Entertainment,"Britney Spears, telanjang (tanpa Autotune)"
43382,"Facebook takes a shot at Twitter by launching Newswire, a real-time breaking  ...",Technology,"Facebook mengambil kesempatan di Twitter dengan meluncurkan Newswire, sebuah terobosan real-time ..."
18884,Fed to widen Main Street/Wall Street gap,Economy,Fed akan memperlebar kesenjangan Main Street/Wall Street
39664,Honda Cars & Recall 2014: Airbag Issues Affect More Than 2 Million Vehicles,Technology,Honda Cars & Recall 2014: Masalah Airbag Mempengaruhi Lebih dari 2 Juta Kendaraan
11393,Exodus: When Actors Decide to Leave the Shows We Love,Entertainment,Keluaran: Saat Aktor Memutuskan untuk Meninggalkan Acara yang Kita Suka
57682,'True Blood' Season 7 Spoilers: Who Did Sookie End Up With In The Series  ...,Entertainment,Spoiler 'True Blood' Musim 7: Siapa yang Berakhir Dengan Sookie di Seri ...
27421,Julianne Moore and Robert Pattinson Lay Waste to Hollywood in David  ...,Entertainment,Julianne Moore dan Robert Pattinson Berbaring ke Hollywood di David ...
49802,Apple iPod Touch pricing slashed by up to 25 per cent in Australia,Technology,Harga Apple iPod Touch dipangkas hingga 25 persen di Australia
23343,Noah: Film Review,Entertainment,Nuh: Review Film
52088,Archer Daniels Acquires WILD Flavors For $3.1 Billion In Cash,Economy,"Archer Daniels Mengakuisisi Rasa WILD Dengan Uang Tunai $3,1 Miliar"
63181,NASA reveals the most colorful and detailed image of the Universe,Technology,NASA mengungkap gambar alam semesta yang paling berwarna dan detail
15998,Watch: Air Force launches top-secret satellite from Cape Canaveral,Technology,Saksikan: Angkatan Udara meluncurkan satelit rahasia dari Cape Canaveral
32849,Net Neutrality Wins Backing of Nation's Mayors,Technology,Netralitas Bersih Mendapatkan Dukungan dari Walikota
53911,Supreme Court lets EPA regulate power-plant emissions — with limits,Economy,Mahkamah Agung mengizinkan EPA mengatur emisi pembangkit listrik – dengan batasan tertentu
53266,"Jennifer Lawrence, One Direction and more honoured in Nickolodeon's Kids  ...",Entertainment,"Jennifer Lawrence, One Direction, dan lainnya mendapat penghargaan di Nickolodeon's Kids ..."
18069,Police in the Netherlands have arrested a 14-year-old girl on suspicion of  ...,Entertainment,Polisi di Belanda telah menangkap seorang gadis berusia 14 tahun karena dicurigai ...
32358,Reports: Bieber strikes plea deal for reckless driving,Entertainment,Laporan: Bieber membuat kesepakatan pembelaan karena mengemudi sembrono
36239,"Dancing with the Stars Recap: Monday, May 12, 2014",Entertainment,"Rekap Dancing with the Stars: Senin, 12 Mei 2014"
8719,Google Brings Glass to US for $1500 - Analyst Blog,Technology,Google Membawa Glass ke AS seharga $1500 - Blog Analis
27212,'Dancing With the Stars' spoilers: Reports offer Switch Up team predictions,Entertainment,Spoiler 'Dancing With the Stars': Laporan menawarkan prediksi tim Switch Up
36736,"Kim Kardashian, Kanye West Wedding Invitations PHOTO; May 24 Detail  ...",Entertainment,"Kim Kardashian, FOTO Undangan Pernikahan Kanye West; Detail 24 Mei..."
13952,Twitter hires Anthony Noto from Goldman Sachs to be its chief financial officer,Economy,Twitter mempekerjakan Anthony Noto dari Goldman Sachs untuk menjadi chief financial officer
60472,3rd object spotted by satellite brings new lead in jet search,Economy,Objek ketiga yang terlihat oleh satelit membawa petunjuk baru dalam pencarian jet
39047,"BATMAN: ARKHAM KNIGHT Skids to 2015 Release, Shows Off Batmobile",Entertainment,"BATMAN: ARKHAM KNIGHT Mundur ke Rilis 2015, Pamer Batmobile"
38085,Officials: I-495 bridge won't reopen soon,Economy,Pejabat: Jembatan I-495 tidak akan segera dibuka kembali
43226,Lisa Minnelli's Rep Sent Shia LaBeouf 'Cabaret' DVD 'To Find Out How It Ends',Entertainment,Lisa Minnelli's Rep Sent Shia LaBeouf 'Cabaret' DVD 'To Find Out How It Ends'
7000,"Lana Del Rey's Ex-Boyfriend Claims, Well, He's NOT Her Ex-Boyfriend!",Entertainment,"Klaim Mantan Pacar Lana Del Rey, Ya, Dia BUKAN Mantan Pacarnya!"
34975,Written by Press Release,Economy,Ditulis oleh Siaran Pers
2459,"White House, Tom Steyer to meet on climate",Economy,"Gedung Putih, Tom Steyer akan bertemu mengenai iklim"
26806,Shia LaBeouf arrested at Cabaret performance,Entertainment,Shia LaBeouf ditangkap di pertunjukan Kabaret
58668,"US STOCKS-Dow, S&P edge up; revised ISM reportedly more bullish",Economy,"SAHAM AS-Dow, S&P naik tipis; ISM yang direvisi dilaporkan lebih bullish"
17155,"Google Glass price, release date April 15: How to get yours in one day limited sale",Technology,"Harga Google Glass, tanggal rilis 15 April: Cara mendapatkan penjualan terbatas Anda dalam satu hari"
17063,Jane Fonda And Lily Tomlin Team Up For Netflix Comedy,Entertainment,Jane Fonda dan Lily Tomlin Bekerja Sama Untuk Komedi Netflix
64413,US consumer prices tick up in February as lower energy costs offset jump in food  ...,Economy,Harga konsumen AS meningkat pada bulan Februari karena rendahnya biaya energi mengimbangi lonjakan harga pangan...
4418,WATCH: Jon Stewart And Stephen Colbert Battle For The Title Of Biggest 'Star  ...,Entertainment,TONTON: Jon Stewart dan Stephen Colbert Bertarung Perebutan Gelar 'Bintang Terbesar ...
42831,Size matters: Apple working on 12.9in iPad,Technology,"Ukuran penting: Apple sedang mengerjakan iPad 12,9 inci"
45570,Nikkei ends flat as profit-taking offsets Fed optimism,Economy,Nikkei berakhir datar karena aksi ambil untung mengimbangi optimisme The Fed
15643,Amy Adams gives up first class airplane seat for US soldier 0,Entertainment,Amy Adams menyerahkan kursi pesawat kelas satu untuk tentara AS 0
44438,Auto safety group urges GM to set up $1B victims fund,Technology,Kelompok keselamatan otomotif mendesak GM untuk menyiapkan dana korban sebesar $1 miliar
56781,The Sony Xperia Z2 tablet. (Image: Sony Mobile).,Technology,Tablet Sony Xperia Z2. (Gambar: Sony Seluler).
43982,"Former ""Two and a Half Men"" star opens up about leaving show, his faith",Entertainment,"Mantan bintang ""Two and a Half Men"" bercerita tentang kepergiannya dari pertunjukan, keyakinannya"
42343,"European stocks rise ahead of BoE, ECB statements; Dax up 0.55%",Economy,"Saham Eropa Naik Jelang Pernyataan BoE dan ECB; Naik 0,55%"
21775,"exclusive A pal of the tragic fashion designer said: ""L'Wren was upset by what  ...",Entertainment,"eksklusif Seorang teman perancang busana tragis berkata: ""L'Wren kecewa dengan apa ..."
59289,Colorado satellite imaging firm launches online crowdsource effort to find  ...,Economy,Perusahaan pencitraan satelit Colorado meluncurkan upaya crowdsource online untuk menemukan ...
45791,Text-to-911 Program Debuts Across Nation,Technology,Program Text-to-911 Debut di Seluruh Negara
13298,Chelsea Handler - Chelsea Handler's Talk Show To End With Spectacular Send  ...,Entertainment,Chelsea Handler - Talk Show Chelsea Handler Akan Diakhiri Dengan Pengiriman Spektakuler ...
47387,"Argentina's debt fight: What it is, why it matters",Economy,"Perjuangan utang Argentina: Apa itu, mengapa itu penting"
55049,A Kim and Kanye Wedding Cheatsheet: Everything You Need to Know About  ...,Entertainment,Cheatsheet Pernikahan Kim dan Kanye: Semua yang Perlu Anda Ketahui Tentang ...
31272,"10 Things In Tech You Need To Know This Morning (GOOG, AMZN, MSFT, FB)",Entertainment,"10 Hal Di Bidang Teknologi Yang Perlu Anda Ketahui Pagi Ini (GOOG, AMZN, MSFT, FB)"
15406,A New Document Details Apple's Supposed Concern Over Competitors,Technology,Dokumen Baru Merinci Kekhawatiran Apple Terhadap Pesaing
39673,"Never On Schedule, But Always On Time: Week of 3/28/14",Entertainment,"Tidak Pernah Sesuai Jadwal, Tapi Selalu Tepat Waktu: Minggu 28/3/14"
36669,Miley Cyrus' Stolen Maserati Recovered,Entertainment,Maserati yang Dicuri Miley Cyrus Pulih
13579,Marvel Comics Reveals The Falcon is the New Captain America,Entertainment,Marvel Comics Mengungkapkan Falcon adalah Captain America Baru
45948,Is Kourtney Kardashian expecting again?,Entertainment,Apakah Kourtney Kardashian hamil lagi?
20468,VOTD: Everything Wrong with 'Spider-Man 3′,Entertainment,VOTD: Semuanya Salah dengan 'Spider-Man 3′
1297,"S&P 500 index holds close to record level - Live5News.com | Charleston, SC  ...",Economy,"Indeks S&P 500 mendekati level rekornya - Live5News.com | Charleston, SC ..."
56720,Over 60 Receive Medical Attention After Avicii's TD Garden Show,Entertainment,Lebih dari 60 Orang Menerima Perhatian Medis Setelah Pertunjukan TD Garden Avicii
1106,Heartbleed soul-search: regulation proposed for critical crypto code,Technology,Pencarian jiwa yang menyentuh hati: peraturan diusulkan untuk kode kripto yang penting
45463,Colorado's first marijuana vending machine about to start operation,Economy,Mesin penjual ganja pertama di Colorado akan mulai beroperasi
39566,Bayer Paying $14.2 Billion for Merck Consumer Business Division,Economy,"Bayer Membayar $14,2 Miliar untuk Divisi Bisnis Konsumen Merck"
40889,Bravo for Weird: What Creatures of the Wind's CFDA Win Means for American  ...,Entertainment,Bravo for Weird: Apa Arti Kemenangan CFDA Creatures of the Wind bagi Amerika ...
41243,"One Direction, Jennifer Lawrence win as Pharrell, Mark Wahlberg slimed at Kids  ...",Entertainment,"One Direction, Jennifer Lawrence menang sebagai Pharrell, Mark Wahlberg langsing di Kids ..."
50604,Nearly 2M homeowners no longer 'seriously' underwater,Economy,Hampir 2 juta pemilik rumah tidak lagi 'serius' di bawah air
55061,US stocks open higher ahead of Fed minutes,Economy,Saham AS dibuka lebih tinggi menjelang risalah rapat Fed
48125,Lowry: Political correctness strikes Mozilla,Technology,Lowry: Kebenaran politik menyerang Mozilla
26042,Judge: Government not responsible for FBI describing Juggalos as a 'gang',Entertainment,Hakim: Pemerintah tidak bertanggung jawab atas FBI yang menggambarkan Juggalos sebagai 'geng'
11700,Honest Trailer AND Everything Wrong With Tim Burton's 'Planet Of The Apes',Entertainment,Trailer Jujur DAN Segalanya Salah Dengan 'Planet Of The Apes' Tim Burton
19688,best pictures from the 67th Cannes Film Festival,Entertainment,gambar terbaik dari Festival Film Cannes ke-67
26417,Beyonce and Jay Z: Divorce Speculation Sparks Again as Couple 'Barely Speak  ...,Entertainment,Beyonce dan Jay Z: Spekulasi Perceraian Kembali Berkobar saat Pasangan 'Nyaris Bicara ...
15512,St. Helens landscape still holds its vanished victims,Technology,Lanskap St. Helens masih menyimpan korbannya yang hilang
40090,Nine to Five stars Fonda and Tomlin reunite in Netflix show,Entertainment,Bintang Sembilan hingga Lima Fonda dan Tomlin bersatu kembali di acara Netflix
25891,Uber's London operations remain in legal limbo due to lawsuit,Economy,Operasional Uber di London masih dalam ketidakpastian hukum karena tuntutan hukum
6049,Amazon Announces Kindle Unlimited Subscription for $9.99 a Month,Technology,"Amazon Mengumumkan Berlangganan Kindle Tanpa Batas seharga $9,99 per Bulan"
48892,"Amazon Working On Hardwares, Including An Ultra-Thin Kindle",Technology,"Amazon Sedang Mengerjakan Perangkat Keras, Termasuk Kindle Ultra-Tipis"
44903,iPhone 6 Release Date Rumors: Leaked Photos Strongly Suggest 4.7-Inch  ...,Technology,"Rumor Tanggal Rilis iPhone 6: Bocoran Foto Sangat Menyarankan 4,7 Inci ..."
40596,Draft of Bob Dylan's 'Like a Rolling Stone' sells for $2M,Entertainment,Draf 'Like a Rolling Stone' karya Bob Dylan terjual seharga $2 juta
56015,Facebook to serve ads based on users' browsing history,Technology,Facebook akan menayangkan iklan berdasarkan riwayat penelusuran pengguna
59133,High-living Sultan Hassanal Bolkiah of Brunei imposes Islamic hudud law,Entertainment,Sultan Hassanal Bolkiah dari Brunei yang hidup tinggi menerapkan hukum hudud Islam
19440,Will This News Affect Facebook (FB) Stock Today?,Technology,Akankah Berita Ini Mempengaruhi Saham Facebook (FB) Hari Ini?
54708,GM recalls over 194000 Buicks in China,Technology,GM menarik kembali lebih dari 194.000 Buick di Tiongkok
6741,Hillary Had To Resort To This Desperate Tactic To Attract An Audience…,Economy,Hillary Harus Menggunakan Taktik Putus Asa Ini Untuk Menarik Penonton…
32895,Report: Hacked eBay passwords already up for sale on Internet,Technology,Laporan: Kata sandi eBay yang diretas sudah dijual di Internet
15003,"Real Chimps Watch 'Dawn Of The Planet Of The Apes,' Revolution Begins",Entertainment,"Simpanse Asli Menyaksikan 'Fajar Planet Kera', Revolusi Dimulai"
52132,Justin Bieber Spits Game At Sexy Selena Gomez Look Alike,Entertainment,Justin Bieber Meludahi Permainan Pada Selena Gomez yang Seksi dan Mirip
9853,'Like a Rolling Stone' draft could sell for $2M,Entertainment,Draf 'Like a Rolling Stone' bisa terjual seharga $2 juta
44654,Valve Working on Steam OpenSSL Security Vulnerability,Technology,Valve Mengerjakan Kerentanan Keamanan Steam OpenSSL
52611,Wale Drops Lotus Flower Bomb On Twitter Troll At Wrestling Match [VIDEO],Entertainment,Wale Menjatuhkan Bom Bunga Teratai Di Troll Twitter Pada Pertandingan Gulat [VIDEO]
37787,Top Investor Commits to Keeping American Apparel Production in Los Angeles,Economy,Investor Teratas Berkomitmen untuk Mempertahankan Produksi Pakaian Amerika di Los Angeles
43586,Teenage Mutant Ninja Turtles trailer NEW VIDEO,Entertainment,Trailer Teenage Mutant Ninja Turtles VIDEO BARU
5460,GoPro prepares to shake up Wall Street with IPO,Economy,GoPro bersiap mengguncang Wall Street dengan IPO
8752,US 'to allow condensate exports',Economy,AS 'akan izinkan ekspor kondensat'
37893,Relativity Bids Up to $1.1B for Maker Studios,Economy,"Relativitas Menawar Hingga $1,1 Miliar untuk Maker Studios"
13674,Warning: Critical Mass Will Be Running Through Downtown Near Ultra Tonight,Entertainment,Peringatan: Massa Kritis Akan Melewati Pusat Kota Dekat Ultra Malam Ini
3827,Paltrow Breaks Silence After Martin Split,Entertainment,Paltrow Memecah Keheningan Setelah Martin Berpisah
57791,Does Anyone Recognize These Men Who Claim to Have Kidnapped J.J. Abrams?,Entertainment,Adakah yang Mengenali Orang-Orang Ini Yang Mengaku Telah Menculik J.J. Abram?
15148,Justin Bieber and Selena Gomez reportedly had a huge argument at the weekend,Entertainment,Justin Bieber dan Selena Gomez dikabarkan bertengkar hebat di akhir pekan
41680,Tributes to all-American star Mickey Rooney,Entertainment,Penghormatan kepada bintang Amerika Mickey Rooney
52291,Turkish prime minister threatens to 'eradicate' Twitter,Economy,Perdana Menteri Turki mengancam akan 'membasmi' Twitter
65436,Backlash Over $106B Pfizer-AstraZeneca Deal Spans Atlantic,Economy,Reaksi Atas Kesepakatan Pfizer-AstraZeneca senilai $106 Miliar Mencakup Atlantik
2656,"Facebook Inc. Says ""Game On!""",Economy,"Facebook Inc. Mengatakan ""Game Aktif!"""
29341,Uber ruled legal in the UK by TfL,Economy,Uber dinyatakan legal di Inggris oleh TfL
34870,Up to 16000 Hewlett-Packard Employees Dismissed by October,Economy,Hingga 16.000 Karyawan Hewlett-Packard Diberhentikan pada bulan Oktober
15532,Musician Bob Geldof Daughter Peaches Geldof Dead At 25,Entertainment,Putri Musisi Bob Geldof Peaches Geldof Meninggal Pada Usia 25
62172,Jagger speaks out on L'Wren: I'm struggling to understand,Entertainment,Jagger berbicara tentang L'Wren: Saya kesulitan untuk memahaminya
45763,DDoS Attacks Over 100Gbps Blitz Firms in 2014,Technology,Serangan DDoS pada Perusahaan Blitz 100Gbps pada tahun 2014
3223,Movie review: Kinnear keeps faith-based 'Heaven' grounded,Entertainment,Ulasan film: Kinnear menjaga 'Surga' berdasarkan agama
56224,An X-Tremely Advanced Reunion Movie,Entertainment,Film Reuni X-Sangat Tingkat Lanjut
20486,German bonds firm up as investors prepare for ECB to act,Economy,Obligasi Jerman menguat seiring investor mempersiapkan tindakan ECB
42401,"Tax deadline can spread panic, experts say",Economy,"Batas waktu pajak bisa menimbulkan kepanikan, kata para ahli"
35404,Dave Grohl Is Getting His Own TV Show,Entertainment,Dave Grohl Mendapatkan Acara TVnya Sendiri
22920,Elizabeth Olsen 'engaged',Entertainment,Elizabeth Olsen 'bertunangan'
19135,"The Silk Road Bitcoins Were Auctioned Off, But No One Knows Who Won",Economy,"Bitcoin Jalur Sutra Dilelang, Tapi Tidak Ada yang Tahu Siapa Pemenangnya"
15185,Markets Cautious Over First Quarter Negative Estimate Revisions - Economic  ...,Economy,Pasar Berhati-hati Terhadap Revisi Estimasi Negatif Kuartal Pertama - Ekonomi ...
37445,"Online Retailers Hustle To Build An Alibaba In India, take on Amazon",Economy,"Pengecer Online Berusaha Membangun Alibaba Di India, tantang Amazon"
7136,Give consumers a choice to opt out of GMO foods,Economy,Berikan konsumen pilihan untuk tidak mengonsumsi makanan transgenik
24184,Samsung Galaxy S3 Neo Gets Price Tag Of Rs. 26200,Technology,Samsung Galaxy S3 Neo Mendapat Label Harga Rs. 26200
